library,N,l2_error,max_error,rt_error
MKL,3466,4.839e-16,5.611e-16,1.673e-15
VectorFFT,3467,6.237e-16,7.568e-16,1.608e-15
MKL,3467,4.976e-16,6.710e-16,1.928e-15
VectorFFT,3468,8.321e-16,8.978e-16,3.497e-15
MKL,3468,2.847e-16,2.963e-16,9.877e-16
VectorFFT,3469,1.136e-15,1.125e-15,3.867e-15
MKL,3469,5.019e-16,5.212e-16,1.604e-15
VectorFFT,3470,6.240e-16,9.608e-16,1.811e-15
MKL,3470,5.019e-16,5.483e-16,1.753e-15
VectorFFT,3471,6.085e-16,6.281e-16,1.561e-15
MKL,3471,3.453e-16,3.106e-16,1.052e-15
VectorFFT,3472,5.413e-16,7.566e-16,1.524e-15
MKL,3472,2.737e-16,3.246e-16,8.653e-16
VectorFFT,3473,6.010e-16,8.225e-16,1.807e-15
MKL,3473,4.997e-16,5.276e-16,1.825e-15
VectorFFT,3474,6.196e-16,9.050e-16,1.643e-15
MKL,3474,4.871e-16,6.255e-16,1.703e-15
VectorFFT,3475,6.018e-16,1.193e-15,1.469e-15
MKL,3475,5.100e-16,5.952e-16,1.828e-15
VectorFFT,3476,5.902e-16,7.471e-16,1.465e-15
MKL,3476,3.018e-16,3.302e-16,1.049e-15
VectorFFT,3477,6.102e-16,8.686e-16,1.703e-15
MKL,3477,3.365e-16,3.449e-16,1.050e-15
VectorFFT,3478,6.197e-16,8.161e-16,1.619e-15
MKL,3478,3.025e-16,3.390e-16,9.752e-16
VectorFFT,3479,6.097e-16,8.766e-16,1.392e-15
MKL,3479,3.371e-16,3.132e-16,1.023e-15
VectorFFT,3480,5.746e-16,7.476e-16,1.935e-15
MKL,3480,2.820e-16,2.708e-16,8.830e-16
VectorFFT,3481,6.086e-16,7.754e-16,1.731e-15
MKL,3481,3.721e-16,4.220e-16,1.206e-15
VectorFFT,3482,6.216e-16,9.742e-16,1.701e-15
MKL,3482,4.933e-16,6.076e-16,1.808e-15
VectorFFT,3483,5.889e-16,6.583e-16,1.622e-15
MKL,3483,4.333e-16,6.013e-16,1.351e-15
VectorFFT,3484,6.041e-16,1.046e-15,1.490e-15
MKL,3484,3.034e-16,4.616e-16,1.060e-15
VectorFFT,3485,5.525e-16,6.988e-16,1.299e-15
MKL,3485,3.288e-16,4.040e-16,1.115e-15
VectorFFT,3486,6.031e-16,7.856e-16,1.684e-15
MKL,3486,3.146e-16,3.798e-16,9.500e-16
VectorFFT,3487,5.890e-16,9.592e-16,1.625e-15
MKL,3487,4.929e-16,5.323e-16,1.735e-15
VectorFFT,3488,6.227e-16,8.304e-16,1.496e-15
MKL,3488,3.116e-16,4.123e-16,1.138e-15
VectorFFT,3489,6.248e-16,7.969e-16,1.910e-15
MKL,3489,5.177e-16,5.931e-16,1.932e-15
VectorFFT,3490,6.260e-16,7.913e-16,1.710e-15
MKL,3490,4.981e-16,5.078e-16,1.633e-15
VectorFFT,3491,6.363e-16,8.034e-16,1.491e-15
MKL,3491,4.974e-16,5.950e-16,1.695e-15
VectorFFT,3492,6.055e-16,6.528e-16,1.650e-15
MKL,3492,3.212e-16,3.341e-16,1.115e-15
VectorFFT,3493,6.256e-16,9.463e-16,1.755e-15
MKL,3493,4.965e-16,5.952e-16,1.820e-15
VectorFFT,3494,6.088e-16,8.465e-16,1.486e-15
MKL,3494,4.886e-16,7.024e-16,1.634e-15
VectorFFT,3495,6.054e-16,7.898e-16,1.652e-15
MKL,3495,4.994e-16,5.789e-16,1.674e-15
VectorFFT,3496,5.135e-16,5.792e-16,1.404e-15
MKL,3496,2.669e-16,2.978e-16,8.882e-16
VectorFFT,3497,6.092e-16,9.126e-16,1.668e-15
MKL,3497,5.180e-16,6.371e-16,1.828e-15
VectorFFT,3498,5.959e-16,7.532e-16,1.639e-15
MKL,3498,2.884e-16,2.902e-16,1.070e-15
VectorFFT,3499,6.188e-16,9.917e-16,1.442e-15
MKL,3499,5.073e-16,8.486e-16,1.792e-15
VectorFFT,3500,5.177e-16,5.963e-16,1.414e-15
MKL,3500,2.937e-16,2.934e-16,1.078e-15
VectorFFT,3501,6.190e-16,1.006e-15,1.870e-15
MKL,3501,4.914e-16,5.735e-16,1.835e-15
VectorFFT,3502,5.815e-16,9.109e-16,1.468e-15
MKL,3502,3.242e-16,4.310e-16,1.000e-15
VectorFFT,3503,6.078e-16,8.430e-16,1.539e-15
MKL,3503,5.078e-16,7.055e-16,1.753e-15
VectorFFT,3504,6.072e-16,8.240e-16,1.688e-15
MKL,3504,2.911e-16,3.477e-16,1.076e-15
VectorFFT,3505,6.127e-16,7.196e-16,1.860e-15
MKL,3505,4.981e-16,4.370e-16,1.796e-15
VectorFFT,3506,6.161e-16,6.821e-16,1.583e-15
MKL,3506,5.027e-16,5.451e-16,1.668e-15
VectorFFT,3507,6.026e-16,7.069e-16,1.548e-15
MKL,3507,4.973e-16,6.721e-16,1.776e-15
VectorFFT,3508,6.200e-16,6.824e-16,1.568e-15
MKL,3508,4.889e-16,5.484e-16,1.823e-15
VectorFFT,3509,4.966e-16,5.090e-16,1.232e-15
MKL,3509,3.575e-16,4.013e-16,1.098e-15
VectorFFT,3510,5.859e-16,6.618e-16,1.548e-15
MKL,3510,2.926e-16,3.081e-16,1.035e-15
VectorFFT,3511,6.229e-16,8.314e-16,1.717e-15
MKL,3511,4.930e-16,6.146e-16,1.733e-15
VectorFFT,3512,6.171e-16,8.757e-16,1.463e-15
MKL,3512,5.002e-16,5.956e-16,1.817e-15
VectorFFT,3513,6.239e-16,7.837e-16,1.515e-15
MKL,3513,4.951e-16,5.988e-16,1.573e-15
VectorFFT,3514,6.214e-16,1.170e-15,1.495e-15
MKL,3514,5.039e-16,5.218e-16,1.816e-15
VectorFFT,3515,4.893e-16,5.277e-16,1.312e-15
MKL,3515,3.477e-16,4.198e-16,1.063e-15
VectorFFT,3516,6.062e-16,7.008e-16,1.481e-15
MKL,3516,4.998e-16,4.913e-16,2.040e-15
VectorFFT,3517,6.268e-16,7.859e-16,1.479e-15
MKL,3517,5.267e-16,5.978e-16,1.932e-15
VectorFFT,3518,6.094e-16,7.685e-16,1.666e-15
MKL,3518,4.954e-16,5.481e-16,1.645e-15
VectorFFT,3519,6.966e-16,8.768e-16,2.468e-15
MKL,3519,4.272e-16,5.118e-16,1.336e-15
VectorFFT,3520,4.330e-16,5.583e-16,1.054e-15
MKL,3520,2.627e-16,2.708e-16,9.315e-16
VectorFFT,3521,6.126e-16,8.861e-16,1.580e-15
MKL,3521,4.922e-16,5.139e-16,1.526e-15
VectorFFT,3522,6.123e-16,1.047e-15,1.350e-15
MKL,3522,4.968e-16,5.902e-16,1.738e-15
VectorFFT,3523,6.329e-16,1.027e-15,1.556e-15
MKL,3523,5.110e-16,5.707e-16,1.928e-15
VectorFFT,3524,6.155e-16,7.081e-16,1.575e-15
MKL,3524,4.824e-16,6.600e-16,1.626e-15
VectorFFT,3525,6.055e-16,7.499e-16,2.287e-15
MKL,3525,3.931e-16,5.065e-16,1.474e-15
VectorFFT,3526,1.538e-15,2.187e-15,7.749e-15
MKL,3526,3.110e-16,3.015e-16,9.778e-16
VectorFFT,3527,6.068e-16,7.439e-16,1.787e-15
MKL,3527,5.194e-16,5.919e-16,1.781e-15
VectorFFT,3528,4.730e-16,5.889e-16,1.235e-15
MKL,3528,2.701e-16,2.779e-16,7.663e-16
VectorFFT,3529,6.210e-16,8.067e-16,1.576e-15
MKL,3529,5.165e-16,5.615e-16,1.754e-15
VectorFFT,3530,6.195e-16,8.454e-16,1.384e-15
MKL,3530,4.987e-16,5.658e-16,1.725e-15
VectorFFT,3531,6.170e-16,8.402e-16,1.553e-15
MKL,3531,4.943e-16,5.443e-16,1.657e-15
VectorFFT,3532,6.102e-16,6.721e-16,1.670e-15
MKL,3532,5.056e-16,5.455e-16,1.622e-15
VectorFFT,3533,6.300e-16,7.520e-16,1.807e-15
MKL,3533,5.032e-16,4.398e-16,1.670e-15
VectorFFT,3534,5.476e-16,6.006e-16,1.541e-15
MKL,3534,2.948e-16,3.639e-16,9.866e-16
VectorFFT,3535,6.045e-16,7.243e-16,1.558e-15
MKL,3535,4.970e-16,5.364e-16,1.593e-15
VectorFFT,3536,7.446e-16,9.599e-16,2.528e-15
MKL,3536,2.760e-16,2.368e-16,8.604e-16
VectorFFT,3537,6.282e-16,6.970e-16,1.496e-15
MKL,3537,5.014e-16,5.534e-16,1.769e-15
VectorFFT,3538,6.139e-16,8.495e-16,1.662e-15
MKL,3538,3.043e-16,3.396e-16,9.610e-16
VectorFFT,3539,6.238e-16,1.067e-15,1.496e-15
MKL,3539,5.002e-16,6.110e-16,1.709e-15
VectorFFT,3540,6.085e-16,1.002e-15,1.618e-15
MKL,3540,3.009e-16,3.593e-16,1.112e-15
VectorFFT,3541,6.129e-16,7.423e-16,1.595e-15
MKL,3541,5.037e-16,4.431e-16,1.894e-15
VectorFFT,3542,5.745e-16,8.690e-16,2.383e-15
MKL,3542,3.033e-16,3.454e-16,1.022e-15
VectorFFT,3543,6.168e-16,7.410e-16,1.546e-15
MKL,3543,4.977e-16,5.450e-16,1.637e-15
VectorFFT,3544,6.144e-16,9.531e-16,1.502e-15
MKL,3544,4.903e-16,5.751e-16,1.683e-15
VectorFFT,3545,6.159e-16,8.366e-16,1.517e-15
MKL,3545,5.101e-16,6.045e-16,1.844e-15
VectorFFT,3546,6.194e-16,8.717e-16,1.532e-15
MKL,3546,4.936e-16,5.441e-16,1.659e-15
VectorFFT,3547,6.141e-16,7.243e-16,1.763e-15
MKL,3547,4.894e-16,4.716e-16,1.691e-15
VectorFFT,3548,6.122e-16,1.029e-15,1.552e-15
MKL,3548,4.975e-16,6.145e-16,1.595e-15
VectorFFT,3549,6.046e-16,6.931e-16,1.674e-15
MKL,3549,3.619e-16,4.503e-16,1.226e-15
VectorFFT,3550,6.308e-16,1.094e-15,1.798e-15
MKL,3550,3.472e-16,4.986e-16,1.134e-15
VectorFFT,3551,6.115e-16,7.484e-16,1.676e-15
MKL,3551,4.096e-16,4.680e-16,1.425e-15
VectorFFT,3552,5.561e-16,6.942e-16,1.776e-15
MKL,3552,2.607e-16,3.307e-16,8.881e-16
VectorFFT,3553,5.745e-16,6.322e-16,1.386e-15
MKL,3553,3.137e-16,3.454e-16,9.264e-16
VectorFFT,3554,6.097e-16,9.359e-16,1.540e-15
MKL,3554,4.878e-16,5.107e-16,1.733e-15
VectorFFT,3555,6.299e-16,8.276e-16,1.587e-15
MKL,3555,3.491e-16,3.727e-16,1.060e-15
VectorFFT,3556,5.976e-16,7.239e-16,1.849e-15
MKL,3556,3.447e-16,5.826e-16,1.085e-15
VectorFFT,3557,6.201e-16,9.715e-16,1.530e-15
MKL,3557,4.994e-16,5.465e-16,1.755e-15
VectorFFT,3558,6.243e-16,8.595e-16,1.554e-15
MKL,3558,4.989e-16,5.267e-16,1.685e-15
VectorFFT,3559,6.170e-16,6.152e-16,1.653e-15
MKL,3559,5.198e-16,4.790e-16,1.722e-15
VectorFFT,3560,6.265e-16,8.590e-16,1.663e-15
MKL,3560,3.192e-16,5.793e-16,1.152e-15
VectorFFT,3561,6.399e-16,8.881e-16,1.810e-15
MKL,3561,4.978e-16,5.505e-16,1.568e-15
VectorFFT,3562,6.223e-16,9.441e-16,1.615e-15
MKL,3562,3.564e-16,5.185e-16,1.377e-15
VectorFFT,3563,6.218e-16,8.043e-16,1.602e-15
MKL,3563,5.017e-16,5.679e-16,1.695e-15
VectorFFT,3564,5.884e-16,7.787e-16,1.525e-15
MKL,3564,2.688e-16,3.272e-16,8.651e-16
VectorFFT,3565,1.069e-15,2.208e-15,4.264e-15
MKL,3565,3.304e-16,4.000e-16,9.264e-16
VectorFFT,3566,6.178e-16,7.539e-16,1.567e-15
MKL,3566,4.932e-16,5.690e-16,1.511e-15
VectorFFT,3567,1.062e-15,1.999e-15,4.363e-15
MKL,3567,3.705e-16,4.984e-16,1.223e-15
VectorFFT,3568,6.189e-16,7.553e-16,1.511e-15
MKL,3568,4.963e-16,5.726e-16,1.675e-15
VectorFFT,3569,6.357e-16,8.794e-16,1.580e-15
MKL,3569,3.456e-16,3.553e-16,1.219e-15
VectorFFT,3570,5.523e-16,6.794e-16,1.685e-15
MKL,3570,2.897e-16,3.241e-16,1.072e-15
VectorFFT,3571,5.986e-16,5.966e-16,1.551e-15
MKL,3571,5.082e-16,4.683e-16,1.840e-15
VectorFFT,3572,4.872e-16,5.668e-16,1.228e-15
MKL,3572,2.914e-16,3.018e-16,1.004e-15
VectorFFT,3573,6.168e-16,1.021e-15,1.461e-15
MKL,3573,5.171e-16,6.756e-16,2.140e-15
VectorFFT,3574,6.129e-16,1.110e-15,1.687e-15
MKL,3574,5.009e-16,5.535e-16,1.729e-15
VectorFFT,3575,5.478e-16,5.783e-16,1.483e-15
MKL,3575,4.007e-16,3.673e-16,1.273e-15
VectorFFT,3576,5.896e-16,6.783e-16,1.610e-15
MKL,3576,3.513e-16,4.963e-16,1.172e-15
VectorFFT,3577,6.243e-16,7.609e-16,1.752e-15
MKL,3577,3.556e-16,3.970e-16,1.151e-15
VectorFFT,3578,6.250e-16,7.439e-16,1.480e-15
MKL,3578,4.939e-16,5.773e-16,1.915e-15
VectorFFT,3579,6.161e-16,9.282e-16,1.742e-15
MKL,3579,4.940e-16,5.651e-16,1.569e-15
VectorFFT,3580,6.169e-16,7.754e-16,1.688e-15
MKL,3580,4.876e-16,5.447e-16,1.878e-15
VectorFFT,3581,6.180e-16,6.931e-16,1.555e-15
MKL,3581,5.177e-16,5.344e-16,1.685e-15
VectorFFT,3582,6.172e-16,8.160e-16,1.462e-15
MKL,3582,4.856e-16,5.765e-16,1.686e-15
VectorFFT,3583,5.966e-16,1.144e-15,1.654e-15
MKL,3583,4.947e-16,4.788e-16,1.963e-15
VectorFFT,3584,2.749e-16,3.435e-16,1.048e-15
MKL,3584,2.439e-16,3.054e-16,8.206e-16
VectorFFT,3585,6.282e-16,5.600e-16,1.643e-15
MKL,3585,5.122e-16,4.011e-16,1.803e-15
VectorFFT,3586,6.041e-16,7.194e-16,1.602e-15
MKL,3586,5.038e-16,4.750e-16,1.693e-15
VectorFFT,3587,6.176e-16,1.071e-15,1.552e-15
MKL,3587,5.123e-16,5.556e-16,1.823e-15
VectorFFT,3588,6.236e-16,6.764e-16,1.546e-15
MKL,3588,2.647e-16,2.408e-16,8.897e-16
VectorFFT,3589,6.209e-16,1.035e-15,1.692e-15
MKL,3589,5.230e-16,7.779e-16,1.559e-15
VectorFFT,3590,6.238e-16,7.046e-16,1.597e-15
MKL,3590,5.025e-16,4.610e-16,1.700e-15
VectorFFT,3591,5.311e-16,6.941e-16,1.363e-15
MKL,3591,4.498e-16,4.472e-16,1.458e-15
VectorFFT,3592,6.030e-16,8.208e-16,1.575e-15
MKL,3592,4.908e-16,5.068e-16,1.692e-15
VectorFFT,3593,6.191e-16,7.232e-16,1.767e-15
MKL,3593,5.057e-16,4.849e-16,1.648e-15
VectorFFT,3594,6.094e-16,8.764e-16,1.908e-15
MKL,3594,5.062e-16,5.422e-16,1.558e-15
VectorFFT,3595,6.130e-16,7.163e-16,1.560e-15
MKL,3595,5.061e-16,5.302e-16,1.684e-15
VectorFFT,3596,5.405e-16,6.717e-16,1.385e-15
MKL,3596,2.873e-16,3.839e-16,8.581e-16
VectorFFT,3597,6.007e-16,8.199e-16,1.781e-15
MKL,3597,4.957e-16,5.137e-16,1.565e-15
VectorFFT,3598,6.147e-16,8.214e-16,1.470e-15
MKL,3598,4.992e-16,5.542e-16,1.664e-15
VectorFFT,3599,6.236e-16,9.041e-16,1.494e-15
MKL,3599,4.396e-16,5.730e-16,1.443e-15
VectorFFT,3600,4.573e-16,5.211e-16,1.592e-15
MKL,3600,2.802e-16,3.413e-16,8.836e-16
VectorFFT,3601,6.208e-16,1.177e-15,1.658e-15
MKL,3601,5.058e-16,5.367e-16,1.651e-15
VectorFFT,3602,6.233e-16,8.279e-16,1.755e-15
MKL,3602,5.159e-16,5.517e-16,1.602e-15
VectorFFT,3603,6.177e-16,8.518e-16,1.532e-15
MKL,3603,5.055e-16,6.641e-16,1.683e-15
VectorFFT,3604,6.232e-16,7.628e-16,1.595e-15
MKL,3604,2.753e-16,3.239e-16,8.650e-16
VectorFFT,3605,6.110e-16,8.752e-16,1.436e-15
MKL,3605,5.110e-16,5.360e-16,1.676e-15
VectorFFT,3606,6.221e-16,9.491e-16,1.517e-15
MKL,3606,4.838e-16,5.301e-16,1.534e-15
VectorFFT,3607,6.172e-16,7.634e-16,1.771e-15
MKL,3607,5.060e-16,5.166e-16,1.756e-15
VectorFFT,3608,4.614e-16,6.418e-16,1.099e-15
MKL,3608,2.788e-16,3.377e-16,1.079e-15
VectorFFT,3609,6.281e-16,7.576e-16,1.480e-15
MKL,3609,5.031e-16,5.375e-16,1.883e-15
VectorFFT,3610,4.954e-16,5.087e-16,1.253e-15
MKL,3610,3.097e-16,2.939e-16,9.802e-16
VectorFFT,3611,6.243e-16,8.471e-16,1.495e-15
MKL,3611,5.119e-16,5.726e-16,1.763e-15
VectorFFT,3612,4.843e-16,5.258e-16,1.454e-15
MKL,3612,2.835e-16,3.866e-16,9.869e-16
VectorFFT,3613,6.308e-16,1.122e-15,1.765e-15
MKL,3613,5.064e-16,5.296e-16,2.166e-15
VectorFFT,3614,6.128e-16,7.997e-16,1.504e-15
MKL,3614,3.760e-16,4.890e-16,1.224e-15
VectorFFT,3615,6.109e-16,8.848e-16,1.499e-15
MKL,3615,4.944e-16,4.547e-16,1.715e-15
VectorFFT,3616,6.364e-16,8.290e-16,1.462e-15
MKL,3616,3.198e-16,5.808e-16,1.113e-15
VectorFFT,3617,6.130e-16,7.559e-16,1.569e-15
MKL,3617,5.058e-16,6.399e-16,1.766e-15
VectorFFT,3618,6.155e-16,7.610e-16,1.685e-15
MKL,3618,3.083e-16,4.312e-16,1.139e-15
VectorFFT,3619,4.814e-16,5.713e-16,1.318e-15
MKL,3619,3.209e-16,3.662e-16,1.087e-15
VectorFFT,3620,6.381e-16,7.966e-16,1.776e-15
MKL,3620,4.943e-16,5.187e-16,1.752e-15
VectorFFT,3621,6.153e-16,7.749e-16,1.768e-15
MKL,3621,3.235e-16,3.518e-16,1.166e-15
VectorFFT,3622,6.082e-16,7.913e-16,1.523e-15
MKL,3622,4.955e-16,5.869e-16,1.699e-15
VectorFFT,3623,6.197e-16,6.118e-16,1.638e-15
MKL,3623,5.013e-16,4.686e-16,1.727e-15
VectorFFT,3624,5.940e-16,7.464e-16,1.630e-15
MKL,3624,4.917e-16,4.790e-16,1.781e-15
VectorFFT,3625,4.915e-16,5.549e-16,1.411e-15
MKL,3625,3.872e-16,4.007e-16,1.142e-15
VectorFFT,3626,5.296e-16,6.749e-16,1.769e-15
MKL,3626,2.988e-16,3.327e-16,1.120e-15
VectorFFT,3627,7.968e-16,9.925e-16,3.069e-15
MKL,3627,4.731e-16,5.358e-16,1.392e-15
VectorFFT,3628,6.218e-16,8.261e-16,1.557e-15
MKL,3628,4.869e-16,5.449e-16,1.503e-15
VectorFFT,3629,6.149e-16,7.575e-16,1.490e-15
MKL,3629,5.039e-16,5.544e-16,1.693e-15
VectorFFT,3630,5.635e-16,9.587e-16,2.048e-15
MKL,3630,2.952e-16,3.452e-16,1.019e-15
VectorFFT,3631,6.231e-16,7.513e-16,1.529e-15
MKL,3631,4.999e-16,5.412e-16,1.708e-15
VectorFFT,3632,6.275e-16,8.951e-16,1.515e-15
MKL,3632,4.872e-16,6.109e-16,1.462e-15
VectorFFT,3633,6.178e-16,9.069e-16,1.620e-15
MKL,3633,5.050e-16,4.947e-16,2.029e-15
VectorFFT,3634,6.285e-16,7.243e-16,1.569e-15
MKL,3634,3.313e-16,2.915e-16,1.124e-15
VectorFFT,3635,6.020e-16,9.080e-16,1.626e-15
MKL,3635,5.037e-16,7.162e-16,1.634e-15
VectorFFT,3636,6.203e-16,8.717e-16,1.573e-15
MKL,3636,3.203e-16,4.005e-16,1.080e-15
VectorFFT,3637,6.309e-16,8.738e-16,1.470e-15
MKL,3637,5.122e-16,4.682e-16,1.621e-15
VectorFFT,3638,6.186e-16,8.605e-16,1.770e-15
MKL,3638,3.470e-16,4.133e-16,1.141e-15
VectorFFT,3639,6.452e-16,7.242e-16,1.614e-15
MKL,3639,4.956e-16,4.957e-16,1.966e-15
VectorFFT,3640,5.043e-16,5.718e-16,1.803e-15
MKL,3640,2.811e-16,2.754e-16,8.557e-16
VectorFFT,3641,5.997e-16,7.725e-16,1.700e-15
MKL,3641,5.212e-16,5.889e-16,1.857e-15
VectorFFT,3642,6.223e-16,7.183e-16,1.688e-15
MKL,3642,5.041e-16,6.002e-16,1.712e-15
VectorFFT,3643,6.221e-16,9.227e-16,1.582e-15
MKL,3643,5.084e-16,5.666e-16,1.866e-15
VectorFFT,3644,6.124e-16,9.052e-16,1.689e-15
MKL,3644,5.095e-16,5.534e-16,1.754e-15
VectorFFT,3645,6.086e-16,7.715e-16,1.557e-15
MKL,3645,3.460e-16,4.133e-16,1.123e-15
VectorFFT,3646,6.216e-16,8.307e-16,1.582e-15
MKL,3646,4.894e-16,5.726e-16,1.836e-15
VectorFFT,3647,6.065e-16,6.843e-16,1.691e-15
MKL,3647,5.109e-16,5.138e-16,1.951e-15
VectorFFT,3648,4.860e-16,4.353e-16,1.206e-15
MKL,3648,2.586e-16,2.651e-16,8.855e-16
VectorFFT,3649,6.117e-16,9.032e-16,1.459e-15
MKL,3649,3.611e-16,4.169e-16,1.054e-15
VectorFFT,3650,6.254e-16,1.099e-15,1.615e-15
MKL,3650,3.187e-16,3.779e-16,1.061e-15
VectorFFT,3651,6.129e-16,9.707e-16,1.529e-15
MKL,3651,5.150e-16,5.083e-16,1.811e-15
VectorFFT,3652,6.209e-16,9.423e-16,1.573e-15
MKL,3652,3.029e-16,4.184e-16,1.106e-15
VectorFFT,3653,6.121e-16,8.104e-16,1.693e-15
MKL,3653,5.280e-16,5.651e-16,1.747e-15
VectorFFT,3654,5.967e-16,6.548e-16,1.868e-15
MKL,3654,2.813e-16,3.535e-16,8.322e-16
VectorFFT,3655,5.628e-16,6.053e-16,1.317e-15
MKL,3655,3.847e-16,4.237e-16,1.378e-15
VectorFFT,3656,6.093e-16,7.006e-16,1.572e-15
MKL,3656,4.958e-16,4.922e-16,1.773e-15
VectorFFT,3657,6.104e-16,7.428e-16,1.583e-15
MKL,3657,3.535e-16,3.457e-16,1.148e-15
VectorFFT,3658,6.169e-16,8.489e-16,1.812e-15
MKL,3658,3.061e-16,3.646e-16,1.101e-15
VectorFFT,3659,6.146e-16,6.905e-16,1.565e-15
MKL,3659,5.274e-16,5.722e-16,2.076e-15
VectorFFT,3660,5.981e-16,9.971e-16,1.746e-15
MKL,3660,2.969e-16,3.487e-16,9.428e-16
VectorFFT,3661,6.125e-16,8.427e-16,1.810e-15
MKL,3661,5.274e-16,6.397e-16,1.912e-15
VectorFFT,3662,6.129e-16,6.785e-16,1.563e-15
MKL,3662,4.986e-16,4.923e-16,2.000e-15
VectorFFT,3663,1.438e-15,2.164e-15,5.530e-15
MKL,3663,3.170e-16,2.859e-16,1.098e-15
VectorFFT,3664,6.321e-16,8.520e-16,1.537e-15
MKL,3664,5.077e-16,5.252e-16,1.743e-15
VectorFFT,3665,6.140e-16,8.128e-16,1.495e-15
MKL,3665,4.976e-16,5.299e-16,1.629e-15
VectorFFT,3666,6.099e-16,6.638e-16,1.762e-15
MKL,3666,3.210e-16,4.097e-16,1.012e-15
VectorFFT,3667,6.187e-16,8.553e-16,1.547e-15
MKL,3667,4.978e-16,5.716e-16,1.992e-15
VectorFFT,3668,6.272e-16,7.642e-16,1.623e-15
MKL,3668,3.424e-16,3.720e-16,1.242e-15
VectorFFT,3669,6.177e-16,7.692e-16,1.660e-15
MKL,3669,4.991e-16,5.123e-16,1.796e-15
VectorFFT,3670,6.076e-16,9.086e-16,1.657e-15
MKL,3670,4.956e-16,5.028e-16,1.798e-15
VectorFFT,3671,6.170e-16,8.269e-16,1.598e-15
MKL,3671,5.105e-16,5.969e-16,1.709e-15
VectorFFT,3672,6.018e-16,7.645e-16,1.480e-15
MKL,3672,2.659e-16,2.865e-16,7.611e-16
VectorFFT,3673,6.084e-16,7.864e-16,1.519e-15
MKL,3673,5.300e-16,6.684e-16,1.843e-15
VectorFFT,3674,6.052e-16,1.002e-15,1.631e-15
MKL,3674,5.024e-16,6.734e-16,1.715e-15
VectorFFT,3675,4.760e-16,5.569e-16,1.294e-15
MKL,3675,4.024e-16,4.661e-16,1.219e-15
VectorFFT,3676,6.295e-16,9.536e-16,1.939e-15
MKL,3676,5.005e-16,5.570e-16,1.571e-15
VectorFFT,3677,6.235e-16,8.232e-16,1.643e-15
MKL,3677,5.162e-16,6.004e-16,1.720e-15
VectorFFT,3678,6.097e-16,6.604e-16,1.504e-15
MKL,3678,5.014e-16,4.512e-16,1.833e-15
VectorFFT,3679,6.101e-16,8.569e-16,1.550e-15
MKL,3679,5.040e-16,5.767e-16,1.702e-15
VectorFFT,3680,4.879e-16,6.044e-16,1.732e-15
MKL,3680,2.615e-16,3.363e-16,9.408e-16
VectorFFT,3681,6.276e-16,1.059e-15,1.685e-15
MKL,3681,4.998e-16,5.695e-16,1.825e-15
VectorFFT,3682,6.109e-16,7.939e-16,1.658e-15
MKL,3682,5.177e-16,5.879e-16,2.028e-15
VectorFFT,3683,6.171e-16,6.290e-16,1.473e-15
MKL,3683,5.130e-16,4.273e-16,1.888e-15
VectorFFT,3684,6.240e-16,7.755e-16,1.701e-15
MKL,3684,5.017e-16,4.904e-16,1.511e-15
VectorFFT,3685,6.026e-16,8.259e-16,1.677e-15
MKL,3685,3.304e-16,3.727e-16,1.054e-15
VectorFFT,3686,6.217e-16,7.276e-16,1.486e-15
MKL,3686,3.347e-16,4.347e-16,1.127e-15
VectorFFT,3687,6.189e-16,8.377e-16,1.700e-15
MKL,3687,5.132e-16,5.143e-16,1.713e-15
VectorFFT,3688,6.154e-16,1.083e-15,1.711e-15
MKL,3688,5.068e-16,5.571e-16,1.760e-15
VectorFFT,3689,5.819e-16,6.605e-16,1.716e-15
MKL,3689,3.462e-16,3.524e-16,1.167e-15
VectorFFT,3690,4.877e-16,5.671e-16,1.272e-15
MKL,3690,2.979e-16,3.371e-16,1.082e-15
VectorFFT,3691,6.071e-16,7.381e-16,1.388e-15
MKL,3691,5.103e-16,6.181e-16,1.739e-15
VectorFFT,3692,6.138e-16,8.604e-16,1.384e-15
MKL,3692,2.990e-16,4.084e-16,1.056e-15
VectorFFT,3693,6.226e-16,7.770e-16,1.453e-15
MKL,3693,5.055e-16,4.725e-16,1.743e-15
VectorFFT,3694,6.174e-16,7.442e-16,1.646e-15
MKL,3694,5.052e-16,5.367e-16,1.548e-15
VectorFFT,3695,6.200e-16,8.883e-16,1.716e-15
MKL,3695,4.964e-16,5.665e-16,1.518e-15
VectorFFT,3696,4.514e-16,5.697e-16,1.460e-15
MKL,3696,2.614e-16,2.943e-16,8.114e-16
VectorFFT,3697,6.263e-16,7.278e-16,1.665e-15
MKL,3697,5.022e-16,5.674e-16,1.992e-15
VectorFFT,3698,1.473e-15,2.273e-15,6.688e-15
MKL,3698,3.107e-16,4.505e-16,1.133e-15
VectorFFT,3699,6.173e-16,8.089e-16,1.519e-15
MKL,3699,5.157e-16,4.711e-16,1.579e-15
VectorFFT,3700,4.663e-16,5.659e-16,1.583e-15
MKL,3700,2.939e-16,2.924e-16,1.212e-15
VectorFFT,3701,6.157e-16,6.429e-16,1.596e-15
MKL,3701,5.168e-16,5.142e-16,1.848e-15
VectorFFT,3702,6.242e-16,7.265e-16,1.493e-15
MKL,3702,5.005e-16,5.533e-16,1.805e-15
