N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
2,1,z:ilp,nat-ip,6,11,1.752,1.966,0.000e+00,mono,0
2,1,z:ilp,nat-ip,6,11,1.785,1.973,0.000e+00,mono,1
3,1,z:ilp,nat-ip,7,11,3.620,1.702,1.485e-16,mono,0
3,1,z:ilp,nat-ip,7,11,3.596,1.671,1.485e-16,mono,1
4,1,z:ilp,nat-ip,7,11,6.079,1.733,0.000e+00,mono,0
4,1,z:ilp,nat-ip,7,11,6.098,1.738,0.000e+00,mono,1
5,1,z:ilp,nat-ip,9,11,6.817,1.323,7.549e-17,mono,0
5,1,z:ilp,nat-ip,9,12,6.751,1.387,7.549e-17,mono,1
6,1,z:ilp,nat-ip,9,12,8.602,1.323,1.865e-16,mono,0
6,1,z:ilp,nat-ip,9,12,8.791,1.348,1.865e-16,mono,1
7,1,z:ilp,nat-ip,10,12,9.662,1.177,2.584e-16,mono,0
7,1,z:ilp,nat-ip,10,12,9.726,1.182,2.584e-16,mono,1
8,1,z:ilp,nat-ip,10,12,12.311,1.206,7.430e-17,mono,0
8,1,z:ilp,nat-ip,10,12,12.288,1.203,7.430e-17,mono,1
9,1,z:ilp,nat-ip,12,13,12.256,1.085,7.314e-16,mono,0
9,1,z:ilp,nat-ip,12,13,12.126,1.088,7.314e-16,mono,1
10,1,z:ilp,nat-ip,12,13,14.125,1.071,1.836e-16,mono,0
10,1,z:ilp,nat-ip,12,13,14.108,1.088,1.836e-16,mono,1
11,1,z:ilp,nat-ip,14,13,13.333,0.934,3.556e-16,mono,0
11,1,z:ilp,nat-ip,14,13,13.327,0.935,3.556e-16,mono,1
12,1,z:ilp,nat-ip,13,13,16.202,0.965,2.826e-16,mono,0
12,1,z:ilp,nat-ip,13,13,16.288,0.980,2.826e-16,mono,1
13,1,z:ilp,nat-ip,17,14,14.011,0.831,1.095e-15,mono,0
13,1,z:ilp,nat-ip,17,14,13.954,0.821,1.095e-15,mono,1
14,1,z:ilp,nat-ip,22,13,12.006,0.595,3.257e-16,flat,0
14,1,z:ilp,nat-ip,22,14,12.080,0.612,3.257e-16,flat,1
15,1,z:ilp,nat-ip,20,13,14.398,0.655,1.329e-15,mono,0
15,1,z:ilp,nat-ip,20,14,14.424,0.685,1.329e-15,mono,1
16,1,z:ilp,nat-ip,12,12,25.961,1.010,7.549e-17,2p,0
16,1,z:ilp,nat-ip,13,12,25.431,0.971,7.549e-17,2p,1
17,1,z:ilp,nat-ip,27,41,13.069,1.536,6.516e-16,mono,0
17,1,z:ilp,nat-ip,27,41,12.850,1.498,6.516e-16,mono,1
18,1,z:ilp,nat-ip,24,23,15.467,0.952,3.826e-16,2p,0
18,1,z:ilp,nat-ip,18,23,20.534,1.238,3.826e-16,2p,1
19,1,z:ilp,nat-ip,33,45,12.223,1.355,9.263e-16,mono,0
19,1,z:ilp,nat-ip,33,45,12.249,1.375,9.263e-16,mono,1
20,1,z:ilp,nat-ip,17,22,25.232,1.310,2.176e-16,2p,0
20,1,z:ilp,nat-ip,17,22,25.457,1.313,2.176e-16,2p,1
21,1,z:ilp,nat-ip,20,24,22.850,1.203,3.308e-16,2p,0
21,1,z:ilp,nat-ip,20,24,22.499,1.170,3.308e-16,2p,1
22,1,z:ilp,nat-ip,33,30,14.819,0.920,5.317e-16,flat,0
22,1,z:ilp,nat-ip,33,30,14.928,0.922,5.317e-16,flat,1
23,1,z:ilp,nat-ip,45,67,11.493,1.477,1.169e-15,mono,0
23,1,z:ilp,nat-ip,45,64,11.501,1.417,1.169e-15,mono,1
24,1,z:ilp,nat-ip,17,29,33.177,1.721,2.204e-16,2p,0
24,1,z:ilp,nat-ip,17,28,33.057,1.683,2.204e-16,2p,1
25,1,z:ilp,nat-ip,23,26,25.757,1.150,2.710e-16,2p,0
25,1,z:ilp,nat-ip,22,26,25.809,1.153,2.710e-16,2p,1
26,1,z:ilp,nat-ip,39,35,15.613,0.905,8.879e-16,flat,0
26,1,z:ilp,nat-ip,40,35,15.432,0.894,8.879e-16,flat,1
27,1,z:ilp,nat-ip,24,31,27.221,1.309,6.381e-16,2p,0
27,1,z:ilp,nat-ip,23,31,27.339,1.325,6.381e-16,2p,1
28,1,z:ilp,nat-ip,20,29,33.620,1.452,2.641e-16,2p,0
28,1,z:ilp,nat-ip,20,29,33.559,1.463,2.641e-16,2p,1
29,1,z:ilp,nat-ip,75,106,9.338,1.404,7.372e-16,prime,0
29,1,z:ilp,nat-ip,75,106,9.382,1.409,7.372e-16,prime,1
30,1,z:ilp,nat-ip,24,30,30.612,1.249,3.666e-16,2p,0
30,1,z:ilp,nat-ip,26,30,28.860,1.186,3.666e-16,2p,1
31,1,z:ilp,nat-ip,80,120,9.583,1.501,6.577e-16,prime,0
31,1,z:ilp,nat-ip,79,120,9.782,1.531,6.577e-16,prime,1
32,1,z:ilp,nat-ip,19,16,42.572,0.828,1.738e-16,2p,0
32,1,z:ilp,nat-ip,19,16,41.313,0.840,1.738e-16,2p,1
33,1,z:ilp,nat-ip,30,35,28.101,1.178,6.591e-16,2p,0
33,1,z:ilp,nat-ip,29,36,28.260,1.223,6.591e-16,2p,1
34,1,z:ilp,nat-ip,65,74,13.397,1.152,8.373e-16,flat,0
34,1,z:ilp,nat-ip,55,74,15.677,1.350,8.373e-16,flat,1
35,1,z:ilp,nat-ip,28,34,31.940,1.224,3.914e-16,2p,0
35,1,z:ilp,nat-ip,28,35,31.905,1.232,3.914e-16,2p,1
36,1,z:ilp,nat-ip,26,41,35.211,1.550,2.363e-16,2p,0
36,1,z:ilp,nat-ip,25,41,36.642,1.606,2.363e-16,2p,1
37,1,z:ilp,nat-ip,96,184,10.036,1.915,7.209e-16,prime,0
37,1,z:ilp,nat-ip,95,184,10.171,1.943,7.209e-16,prime,1
38,1,z:ilp,nat-ip,61,87,16.356,1.431,7.867e-16,flat,0
38,1,z:ilp,nat-ip,66,87,15.198,1.331,7.867e-16,flat,1
39,1,z:ilp,nat-ip,37,44,28.082,1.189,9.559e-16,2p,0
39,1,z:ilp,nat-ip,36,44,28.572,1.207,9.559e-16,2p,1
40,1,z:ilp,nat-ip,25,41,42.075,1.617,2.160e-16,2p,0
40,1,z:ilp,nat-ip,26,41,40.854,1.575,2.160e-16,2p,1
41,1,z:ilp,nat-ip,93,240,11.802,2.582,3.770e-16,prime,0
41,1,z:ilp,nat-ip,93,242,11.773,2.589,3.770e-16,prime,1
42,1,z:ilp,nat-ip,30,40,37.902,1.353,3.212e-16,2p,0
42,1,z:ilp,nat-ip,30,41,37.610,1.355,3.212e-16,2p,1
43,1,z:ilp,nat-ip,108,264,10.759,2.431,6.224e-16,prime,0
43,1,z:ilp,nat-ip,109,266,10.748,2.447,6.224e-16,prime,1
44,1,z:ilp,nat-ip,32,43,37.018,1.318,7.936e-16,2p,0
44,1,z:ilp,nat-ip,33,43,36.168,1.288,7.936e-16,2p,1
45,1,z:ilp,nat-ip,36,48,34.342,1.328,7.427e-16,2p,0
45,1,z:ilp,nat-ip,36,48,34.614,1.334,7.427e-16,2p,1
46,1,z:ilp,nat-ip,123,120,10.311,0.974,2.153e-15,flat,0
46,1,z:ilp,nat-ip,95,120,13.347,1.264,2.153e-15,flat,1
47,1,z:ilp,nat-ip,197,326,6.628,1.654,6.167e-16,prime,0
47,1,z:ilp,nat-ip,198,326,6.586,1.644,6.167e-16,prime,1
48,1,z:ilp,nat-ip,30,43,45.058,1.462,3.666e-16,2p,0
48,1,z:ilp,nat-ip,30,44,44.042,1.430,3.666e-16,2p,1
49,1,z:ilp,nat-ip,37,46,37.554,1.258,4.807e-16,2p,0
49,1,z:ilp,nat-ip,37,46,37.444,1.257,4.807e-16,2p,1
50,1,z:ilp,nat-ip,36,53,39.342,1.470,3.610e-16,2p,0
50,1,z:ilp,nat-ip,36,53,39.590,1.480,3.610e-16,2p,1
51,1,z:ilp,nat-ip,59,113,24.425,1.915,6.545e-16,2p,0
51,1,z:ilp,nat-ip,59,113,24.338,1.908,6.545e-16,2p,1
52,1,z:ilp,nat-ip,41,49,36.258,1.205,1.145e-15,2p,0
52,1,z:ilp,nat-ip,39,50,37.555,1.262,1.145e-15,2p,1
53,1,z:ilp,nat-ip,130,438,11.666,3.363,1.556e-15,prime,0
53,1,z:ilp,nat-ip,134,438,11.333,3.267,1.556e-15,prime,1
54,1,z:ilp,nat-ip,37,59,42.084,1.607,6.344e-16,2p,0
54,1,z:ilp,nat-ip,37,58,42.181,1.563,6.344e-16,2p,1
55,1,z:ilp,nat-ip,45,54,34.985,1.179,5.932e-16,2p,0
55,1,z:ilp,nat-ip,46,56,34.839,1.216,5.932e-16,2p,1
56,1,z:ilp,nat-ip,36,54,45.227,1.512,2.453e-16,2p,0
56,1,z:ilp,nat-ip,36,54,45.162,1.506,2.453e-16,2p,1
57,1,z:ilp,nat-ip,69,135,23.996,1.947,1.053e-15,2p,0
57,1,z:ilp,nat-ip,71,135,23.341,1.896,1.053e-15,2p,1
58,1,z:ilp,nat-ip,205,184,8.293,0.897,1.042e-15,prime,0
58,1,z:ilp,nat-ip,205,184,8.269,0.895,1.042e-15,prime,1
59,1,z:ilp,nat-ip,217,550,7.991,2.535,5.100e-16,prime,0
59,1,z:ilp,nat-ip,203,551,8.560,2.716,5.100e-16,prime,1
60,1,z:ilp,nat-ip,39,61,45.975,1.571,5.509e-16,2p,0
60,1,z:ilp,nat-ip,38,61,46.173,1.582,5.509e-16,2p,1
61,1,z:ilp,nat-ip,145,601,12.493,4.149,6.148e-16,prime,0
61,1,z:ilp,nat-ip,146,600,12.405,4.112,6.148e-16,prime,1
62,1,z:ilp,nat-ip,205,206,9.010,1.006,4.431e-16,prime,0
62,1,z:ilp,nat-ip,205,206,9.014,1.006,4.431e-16,prime,1
63,1,z:ilp,nat-ip,48,66,39.357,1.389,5.050e-16,2p,0
63,1,z:ilp,nat-ip,48,67,39.492,1.396,5.050e-16,2p,1
64,1,z:ilp,nat-ip,34,30,57.228,0.903,3.061e-16,2p,0
64,1,z:ilp,nat-ip,33,30,57.641,0.911,3.061e-16,2p,1
65,1,z:ilp,nat-ip,58,66,33.458,1.133,5.868e-16,2p,0
65,1,z:ilp,nat-ip,58,67,33.511,1.139,5.868e-16,2p,1
66,1,z:ilp,nat-ip,49,65,40.413,1.319,6.157e-16,2p,0
66,1,z:ilp,nat-ip,50,65,39.805,1.297,6.157e-16,2p,1
67,1,z:ilp,nat-ip,168,737,12.072,4.380,9.808e-16,prime,0
67,1,z:ilp,nat-ip,171,736,11.910,4.314,9.808e-16,prime,1
68,1,z:ilp,nat-ip,62,137,33.379,2.213,9.965e-16,2p,0
68,1,z:ilp,nat-ip,62,137,33.390,2.214,9.965e-16,2p,1
69,1,z:ilp,nat-ip,95,195,22.198,2.059,8.102e-16,2p,0
69,1,z:ilp,nat-ip,99,198,21.216,1.991,8.102e-16,2p,1
70,1,z:ilp,nat-ip,48,77,44.443,1.603,3.505e-16,2p,0
70,1,z:ilp,nat-ip,85,78,25.372,0.920,3.505e-16,2p,1
71,1,z:ilp,nat-ip,172,839,12.672,4.867,7.646e-16,prime,0
71,1,z:ilp,nat-ip,175,837,12.460,4.779,7.646e-16,prime,1
72,1,z:ilp,nat-ip,48,74,46.599,1.553,5.906e-16,2p,0
72,1,z:ilp,nat-ip,47,75,46.897,1.584,5.906e-16,2p,1
73,1,z:ilp,nat-ip,167,900,13.539,5.390,7.901e-16,prime,0
73,1,z:ilp,nat-ip,170,899,13.272,5.280,7.901e-16,prime,1
74,1,z:ilp,nat-ip,434,294,5.299,0.678,5.919e-16,prime,0
74,1,z:ilp,nat-ip,440,294,5.220,0.669,5.919e-16,prime,1
75,1,z:ilp,nat-ip,63,77,37.127,1.230,4.430e-16,2p,0
75,1,z:ilp,nat-ip,63,77,37.167,1.230,4.430e-16,2p,1
76,1,z:ilp,nat-ip,111,163,21.469,1.477,8.357e-16,flat,0
76,1,z:ilp,nat-ip,111,163,21.424,1.475,8.357e-16,flat,1
77,1,z:ilp,nat-ip,64,74,37.754,1.159,5.342e-16,2p,0
77,1,z:ilp,nat-ip,62,74,38.869,1.196,5.342e-16,2p,1
78,1,z:ilp,nat-ip,61,79,40.326,1.303,1.048e-15,2p,0
78,1,z:ilp,nat-ip,63,80,38.689,1.257,1.048e-15,2p,1
79,1,z:ilp,nat-ip,214,1084,11.660,5.077,1.670e-15,prime,0
79,1,z:ilp,nat-ip,214,1085,11.608,5.060,1.670e-15,prime,1
80,1,z:ilp,nat-ip,47,70,53.775,1.478,3.453e-16,2p,0
80,1,z:ilp,nat-ip,47,69,53.462,1.469,3.453e-16,2p,1
81,1,z:ilp,nat-ip,64,86,40.299,1.343,6.525e-16,2p,0
81,1,z:ilp,nat-ip,63,86,40.510,1.351,6.525e-16,2p,1
82,1,z:ilp,nat-ip,438,369,5.946,0.842,7.408e-16,prime,0
82,1,z:ilp,nat-ip,444,369,5.869,0.830,7.408e-16,prime,1
83,1,z:ilp,nat-ip,458,1238,5.771,2.701,7.081e-16,prime,0
83,1,z:ilp,nat-ip,458,1238,5.775,2.702,7.081e-16,prime,1
84,1,z:ilp,nat-ip,62,86,42.987,1.380,3.271e-16,2p,0
84,1,z:ilp,nat-ip,62,86,43.034,1.383,3.271e-16,2p,1
85,1,z:ilp,nat-ip,87,188,31.402,2.170,1.109e-15,2p,0
85,1,z:ilp,nat-ip,86,189,31.498,2.180,1.109e-15,2p,1
86,1,z:ilp,nat-ip,459,403,6.027,0.880,5.480e-16,prime,0
86,1,z:ilp,nat-ip,460,404,6.003,0.877,5.480e-16,prime,1
87,1,z:ilp,nat-ip,427,328,6.559,0.768,5.635e-16,prime,0
87,1,z:ilp,nat-ip,423,328,6.624,0.776,5.635e-16,prime,1
88,1,z:ilp,nat-ip,64,86,44.067,1.335,8.421e-16,2p,0
88,1,z:ilp,nat-ip,65,86,43.606,1.327,8.421e-16,2p,1
89,1,z:ilp,nat-ip,220,1498,13.099,6.810,8.744e-16,prime,0
89,1,z:ilp,nat-ip,219,1502,13.186,6.872,8.744e-16,prime,1
90,1,z:ilp,nat-ip,63,95,46.549,1.508,6.385e-16,2p,0
90,1,z:ilp,nat-ip,63,95,46.324,1.503,6.385e-16,2p,1
91,1,z:ilp,nat-ip,79,91,37.514,1.147,9.093e-16,2p,0
91,1,z:ilp,nat-ip,78,91,37.990,1.166,9.093e-16,2p,1
92,1,z:ilp,nat-ip,111,231,27.014,2.079,1.138e-15,2p,0
92,1,z:ilp,nat-ip,111,231,27.053,2.082,1.138e-15,2p,1
93,1,z:ilp,nat-ip,456,372,6.667,0.817,6.555e-16,prime,0
93,1,z:ilp,nat-ip,449,373,6.766,0.831,6.555e-16,prime,1
94,1,z:ilp,nat-ip,449,495,6.859,1.101,8.017e-16,prime,0
94,1,z:ilp,nat-ip,450,494,6.839,1.098,8.017e-16,prime,1
95,1,z:ilp,nat-ip,110,225,28.416,2.053,1.127e-15,2p,0
95,1,z:ilp,nat-ip,110,226,28.267,2.043,1.127e-15,2p,1
96,1,z:ilp,nat-ip,54,95,58.088,1.750,4.932e-16,2p,0
96,1,z:ilp,nat-ip,54,95,58.774,1.774,4.932e-16,2p,1
97,1,z:ilp,nat-ip,219,648,14.601,2.958,7.067e-16,prime,0
97,1,z:ilp,nat-ip,220,650,14.521,2.949,7.067e-16,prime,1
98,1,z:ilp,nat-ip,131,123,24.725,0.942,5.687e-16,flat,0
98,1,z:ilp,nat-ip,130,123,24.949,0.949,5.687e-16,flat,1
99,1,z:ilp,nat-ip,82,111,40.107,1.359,7.221e-16,2p,0
99,1,z:ilp,nat-ip,83,111,39.608,1.343,7.221e-16,2p,1
100,1,z:ilp,nat-ip,66,103,49.972,1.545,3.942e-16,2p,0
100,1,z:ilp,nat-ip,66,103,50.385,1.557,3.942e-16,2p,1
101,1,z:ilp,nat-ip,234,558,14.340,2.382,7.591e-16,prime,0
101,1,z:ilp,nat-ip,236,558,14.260,2.366,7.591e-16,prime,1
102,1,z:ilp,nat-ip,94,203,36.097,2.152,1.039e-15,2p,0
102,1,z:ilp,nat-ip,94,222,36.229,2.359,1.039e-15,2p,1
103,1,z:ilp,nat-ip,299,568,11.511,1.899,1.988e-15,prime,0
103,1,z:ilp,nat-ip,302,606,11.409,2.009,1.988e-15,prime,1
104,1,z:ilp,nat-ip,80,101,43.423,1.261,9.436e-16,2p,0
104,1,z:ilp,nat-ip,80,101,43.540,1.266,9.436e-16,2p,1
105,1,z:ilp,nat-ip,84,112,41.872,1.331,5.606e-16,2p,0
105,1,z:ilp,nat-ip,85,112,41.548,1.325,5.606e-16,2p,1
106,1,z:ilp,nat-ip,455,661,7.832,1.452,6.671e-16,prime,0
106,1,z:ilp,nat-ip,456,661,7.816,1.448,6.671e-16,prime,1
107,1,z:ilp,nat-ip,451,562,8.005,1.247,1.000e-15,prime,0
107,1,z:ilp,nat-ip,449,563,8.029,1.254,1.000e-15,prime,1
108,1,z:ilp,nat-ip,80,119,45.575,1.491,7.447e-16,2p,0
108,1,z:ilp,nat-ip,80,119,45.643,1.495,7.447e-16,2p,1
109,1,z:ilp,nat-ip,266,567,13.889,2.133,1.015e-15,prime,0
109,1,z:ilp,nat-ip,265,564,13.921,2.129,1.015e-15,prime,1
110,1,z:ilp,nat-ip,86,129,43.368,1.500,6.313e-16,2p,0
110,1,z:ilp,nat-ip,86,129,43.267,1.492,6.313e-16,2p,1
111,1,z:ilp,nat-ip,450,562,8.371,1.247,6.436e-16,prime,0
111,1,z:ilp,nat-ip,452,562,8.345,1.243,6.436e-16,prime,1
112,1,z:ilp,nat-ip,70,95,54.504,1.353,4.580e-16,2p,0
112,1,z:ilp,nat-ip,69,93,54.859,1.345,4.580e-16,2p,1
113,1,z:ilp,nat-ip,271,567,14.205,2.089,8.435e-16,prime,0
113,1,z:ilp,nat-ip,271,568,14.195,2.091,8.435e-16,prime,1
114,1,z:ilp,nat-ip,120,243,32.528,2.030,7.745e-16,2p,0
114,1,z:ilp,nat-ip,121,244,32.300,2.021,7.745e-16,2p,1
115,1,z:ilp,nat-ip,160,333,24.622,2.081,9.613e-16,2p,0
115,1,z:ilp,nat-ip,173,333,22.805,1.930,9.613e-16,2p,1
116,1,z:ilp,nat-ip,455,361,8.746,0.794,1.213e-15,prime,0
116,1,z:ilp,nat-ip,453,361,8.779,0.796,1.213e-15,prime,1
117,1,z:ilp,nat-ip,104,136,38.473,1.306,8.841e-16,2p,0
117,1,z:ilp,nat-ip,102,137,39.363,1.337,8.841e-16,2p,1
118,1,z:ilp,nat-ip,460,831,8.832,1.808,5.646e-16,prime,0
118,1,z:ilp,nat-ip,453,832,8.967,1.837,5.646e-16,prime,1
119,1,z:ilp,nat-ip,130,273,31.451,2.095,8.944e-16,2p,0
119,1,z:ilp,nat-ip,131,277,31.317,2.112,8.944e-16,2p,1
120,1,z:ilp,nat-ip,89,124,46.690,1.401,5.599e-16,2p,0
120,1,z:ilp,nat-ip,81,124,51.441,1.544,5.599e-16,2p,1
121,1,z:ilp,nat-ip,110,122,37.890,1.101,8.133e-16,2p,0
121,1,z:ilp,nat-ip,111,122,37.878,1.102,8.133e-16,2p,1
122,1,z:ilp,nat-ip,456,908,9.267,1.990,7.599e-16,prime,0
122,1,z:ilp,nat-ip,457,908,9.258,1.989,7.599e-16,prime,1
