N,K,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
2,1,z:ilp,nat-ip,4,10,2.810,2.888,0.000e+00,mono,0
2,1,z:ilp,nat-ip,4,10,2.813,2.917,0.000e+00,mono,1
3,1,z:ilp,nat-ip,4,11,5.347,2.395,1.485e-16,mono,0
3,1,z:ilp,nat-ip,4,11,5.359,2.409,1.485e-16,mono,1
4,1,z:ilp,nat-ip,5,11,8.711,2.336,0.000e+00,mono,0
4,1,z:ilp,nat-ip,5,11,8.690,2.331,0.000e+00,mono,1
5,1,z:ilp,nat-ip,6,11,9.204,1.786,7.549e-17,mono,0
5,1,z:ilp,nat-ip,6,11,9.263,1.794,7.549e-17,mono,1
6,1,z:ilp,nat-ip,7,11,11.625,1.687,1.865e-16,mono,0
6,1,z:ilp,nat-ip,7,11,11.606,1.686,1.865e-16,mono,1
7,1,z:ilp,nat-ip,8,12,12.547,1.492,2.584e-16,mono,0
7,1,z:ilp,nat-ip,8,12,12.895,1.530,2.584e-16,mono,1
8,1,z:ilp,nat-ip,7,11,16.823,1.541,7.430e-17,mono,0
8,1,z:ilp,nat-ip,7,11,16.779,1.549,7.430e-17,mono,1
9,1,z:ilp,nat-ip,9,12,15.876,1.374,4.179e-16,mono,0
9,1,z:ilp,nat-ip,9,12,15.995,1.388,4.179e-16,mono,1
10,1,z:ilp,nat-ip,9,12,18.068,1.322,1.836e-16,mono,0
10,1,z:ilp,nat-ip,9,12,18.131,1.326,1.836e-16,mono,1
11,1,z:ilp,nat-ip,12,13,16.522,1.153,1.185e-16,mono,0
11,1,z:ilp,nat-ip,11,13,16.630,1.164,1.185e-16,mono,1
12,1,z:ilp,nat-ip,12,12,18.419,1.059,2.826e-16,mono,0
12,1,z:ilp,nat-ip,11,12,19.305,1.110,2.826e-16,mono,1
13,1,z:ilp,nat-ip,15,14,16.012,0.942,4.977e-16,mono,0
13,1,z:ilp,nat-ip,15,14,16.013,0.942,4.977e-16,mono,1
14,1,z:ilp,nat-ip,20,13,13.604,0.674,2.443e-16,flat,0
14,1,z:ilp,nat-ip,19,13,13.825,0.655,2.443e-16,flat,1
15,1,z:ilp,nat-ip,18,14,15.867,0.762,4.432e-16,mono,0
15,1,z:ilp,nat-ip,18,14,15.888,0.762,4.432e-16,mono,1
16,1,z:ilp,nat-ip,11,12,30.441,1.136,0.000e+00,2p,0
16,1,z:ilp,nat-ip,10,12,30.754,1.150,0.000e+00,2p,1
17,1,z:ilp,nat-ip,24,39,14.559,1.652,2.036e-16,mono,0
17,1,z:ilp,nat-ip,23,39,14.818,1.669,2.036e-16,mono,1
18,1,z:ilp,nat-ip,18,23,21.437,1.287,3.625e-16,2p,0
18,1,z:ilp,nat-ip,18,23,21.290,1.276,3.625e-16,2p,1
19,1,z:ilp,nat-ip,28,44,14.337,1.578,4.632e-16,mono,0
19,1,z:ilp,nat-ip,28,45,14.300,1.578,4.632e-16,mono,1
20,1,z:ilp,nat-ip,16,22,26.224,1.320,2.176e-16,2p,0
20,1,z:ilp,nat-ip,24,22,18.376,0.926,2.176e-16,2p,1
21,1,z:ilp,nat-ip,21,25,22.363,1.188,3.308e-16,2p,0
21,1,z:ilp,nat-ip,21,24,22.368,1.179,3.308e-16,2p,1
22,1,z:ilp,nat-ip,31,30,16.021,0.988,2.798e-16,flat,0
22,1,z:ilp,nat-ip,31,30,15.992,0.988,2.798e-16,flat,1
23,1,z:ilp,nat-ip,39,66,13.367,1.691,2.462e-16,mono,0
23,1,z:ilp,nat-ip,39,65,13.359,1.679,2.462e-16,mono,1
24,1,z:ilp,nat-ip,16,28,35.422,1.819,2.755e-16,2p,0
24,1,z:ilp,nat-ip,15,28,35.623,1.816,2.755e-16,2p,1
25,1,z:ilp,nat-ip,20,26,29.120,1.302,1.807e-16,2p,0
25,1,z:ilp,nat-ip,20,26,29.317,1.308,1.807e-16,2p,1
26,1,z:ilp,nat-ip,36,36,16.889,0.989,8.573e-16,flat,0
26,1,z:ilp,nat-ip,36,36,16.827,0.978,8.573e-16,flat,1
27,1,z:ilp,nat-ip,23,31,27.834,1.350,3.829e-16,2p,0
27,1,z:ilp,nat-ip,23,31,27.746,1.355,3.829e-16,2p,1
28,1,z:ilp,nat-ip,19,30,35.209,1.544,1.761e-16,2p,0
28,1,z:ilp,nat-ip,19,50,35.222,2.609,1.761e-16,2p,1
29,1,z:ilp,nat-ip,66,106,10.624,1.603,2.764e-16,mono,0
29,1,z:ilp,nat-ip,65,106,10.777,1.627,2.764e-16,mono,1
30,1,z:ilp,nat-ip,23,31,32.111,1.338,3.019e-16,2p,0
30,1,z:ilp,nat-ip,23,31,32.427,1.355,3.019e-16,2p,1
31,1,z:ilp,nat-ip,71,121,10.826,1.705,3.289e-16,mono,0
31,1,z:ilp,nat-ip,71,121,10.829,1.707,3.289e-16,mono,1
32,1,z:ilp,nat-ip,17,16,47.731,0.941,1.738e-16,2p,0
32,1,z:ilp,nat-ip,17,16,47.609,0.933,1.738e-16,2p,1
33,1,z:ilp,nat-ip,34,35,24.768,1.056,2.746e-16,2p,0
33,1,z:ilp,nat-ip,29,35,28.530,1.212,2.746e-16,2p,1
34,1,z:ilp,nat-ip,49,75,17.715,1.529,6.280e-16,flat,0
34,1,z:ilp,nat-ip,50,74,17.362,1.494,6.280e-16,flat,1
35,1,z:ilp,nat-ip,27,35,32.801,1.279,2.609e-16,2p,0
35,1,z:ilp,nat-ip,27,35,33.093,1.295,2.609e-16,2p,1
36,1,z:ilp,nat-ip,23,41,39.733,1.769,2.363e-16,2p,0
36,1,z:ilp,nat-ip,24,41,39.069,1.742,2.363e-16,2p,1
37,1,z:ilp,nat-ip,95,184,10.127,1.937,7.209e-16,prime,0
37,1,z:ilp,nat-ip,95,185,10.113,1.936,7.209e-16,prime,1
38,1,z:ilp,nat-ip,57,87,17.420,1.524,2.622e-16,flat,0
38,1,z:ilp,nat-ip,58,87,17.306,1.514,2.622e-16,flat,1
39,1,z:ilp,nat-ip,35,44,29.668,1.271,6.372e-16,2p,0
39,1,z:ilp,nat-ip,35,44,29.651,1.271,6.372e-16,2p,1
40,1,z:ilp,nat-ip,23,41,45.588,1.752,1.530e-16,2p,0
40,1,z:ilp,nat-ip,23,41,45.693,1.757,1.530e-16,2p,1
41,1,z:ilp,nat-ip,94,241,11.724,2.577,4.341e-16,prime,0
41,1,z:ilp,nat-ip,93,242,11.869,2.610,4.341e-16,prime,1
42,1,z:ilp,nat-ip,30,41,37.287,1.345,3.426e-16,2p,0
42,1,z:ilp,nat-ip,31,41,36.368,1.310,3.426e-16,2p,1
43,1,z:ilp,nat-ip,110,265,10.632,2.414,6.224e-16,prime,0
43,1,z:ilp,nat-ip,110,265,10.596,2.411,6.224e-16,prime,1
44,1,z:ilp,nat-ip,30,43,40.501,1.463,2.645e-16,2p,0
44,1,z:ilp,nat-ip,30,43,40.517,1.466,2.645e-16,2p,1
45,1,z:ilp,nat-ip,35,48,35.215,1.368,5.013e-16,2p,0
45,1,z:ilp,nat-ip,35,48,35.059,1.363,5.013e-16,2p,1
46,1,z:ilp,nat-ip,79,121,16.085,1.536,5.872e-16,flat,0
46,1,z:ilp,nat-ip,99,121,12.874,1.228,5.872e-16,flat,1
47,1,z:ilp,nat-ip,187,329,6.988,1.759,3.964e-16,mono,0
47,1,z:ilp,nat-ip,205,326,6.368,1.592,3.964e-16,mono,1
48,1,z:ilp,nat-ip,30,44,45.274,1.479,2.749e-16,2p,0
48,1,z:ilp,nat-ip,28,44,47.376,1.547,2.749e-16,2p,1
49,1,z:ilp,nat-ip,36,47,37.835,1.285,3.205e-16,2p,0
49,1,z:ilp,nat-ip,40,47,34.576,1.172,3.205e-16,2p,1
50,1,z:ilp,nat-ip,40,53,35.480,1.335,3.555e-16,2p,0
50,1,z:ilp,nat-ip,34,53,42.035,1.581,3.555e-16,2p,1
51,1,z:ilp,nat-ip,55,114,26.461,2.080,4.091e-16,2p,0
51,1,z:ilp,nat-ip,57,114,25.269,1.986,4.091e-16,2p,1
52,1,z:ilp,nat-ip,39,50,38.173,1.283,5.285e-16,2p,0
52,1,z:ilp,nat-ip,38,50,38.579,1.300,5.285e-16,2p,1
53,1,z:ilp,nat-ip,128,437,11.846,3.413,5.755e-16,prime,0
53,1,z:ilp,nat-ip,135,437,11.210,3.230,5.755e-16,prime,1
54,1,z:ilp,nat-ip,36,58,42.727,1.585,4.758e-16,2p,0
54,1,z:ilp,nat-ip,36,58,42.824,1.588,4.758e-16,2p,1
55,1,z:ilp,nat-ip,44,54,36.115,1.227,2.792e-16,2p,0
55,1,z:ilp,nat-ip,44,54,36.141,1.225,2.792e-16,2p,1
56,1,z:ilp,nat-ip,37,55,43.833,1.483,1.840e-16,2p,0
56,1,z:ilp,nat-ip,37,55,43.874,1.483,1.840e-16,2p,1
57,1,z:ilp,nat-ip,65,136,25.757,2.107,4.077e-16,2p,0
57,1,z:ilp,nat-ip,65,136,25.587,2.092,4.077e-16,2p,1
58,1,z:ilp,nat-ip,131,185,12.950,1.408,4.313e-16,flat,0
58,1,z:ilp,nat-ip,133,185,12.781,1.389,4.313e-16,flat,1
59,1,z:ilp,nat-ip,203,553,8.562,2.729,7.418e-16,prime,0
59,1,z:ilp,nat-ip,201,554,8.625,2.752,7.418e-16,prime,1
60,1,z:ilp,nat-ip,37,61,48.404,1.665,3.390e-16,2p,0
60,1,z:ilp,nat-ip,37,61,48.501,1.669,3.390e-16,2p,1
61,1,z:ilp,nat-ip,145,602,12.469,4.153,5.917e-16,prime,0
61,1,z:ilp,nat-ip,145,602,12.458,4.149,5.917e-16,prime,1
62,1,z:ilp,nat-ip,116,206,15.969,1.784,5.170e-16,flat,0
62,1,z:ilp,nat-ip,115,207,15.991,1.792,5.170e-16,flat,1
63,1,z:ilp,nat-ip,48,67,38.881,1.382,4.179e-16,2p,0
63,1,z:ilp,nat-ip,48,67,38.925,1.384,4.179e-16,2p,1
64,1,z:ilp,nat-ip,32,30,60.922,0.965,1.530e-16,2p,0
64,1,z:ilp,nat-ip,31,30,61.257,0.972,1.530e-16,2p,1
65,1,z:ilp,nat-ip,54,67,36.194,1.231,6.301e-16,2p,0
65,1,z:ilp,nat-ip,54,67,36.327,1.237,6.301e-16,2p,1
66,1,z:ilp,nat-ip,48,66,41.182,1.365,2.985e-16,2p,0
66,1,z:ilp,nat-ip,49,66,41.023,1.362,2.985e-16,2p,1
67,1,z:ilp,nat-ip,170,740,11.972,4.357,4.904e-16,prime,0
67,1,z:ilp,nat-ip,170,740,11.976,4.361,4.904e-16,prime,1
68,1,z:ilp,nat-ip,61,138,33.914,2.253,3.737e-16,2p,0
68,1,z:ilp,nat-ip,61,138,33.821,2.247,3.737e-16,2p,1
69,1,z:ilp,nat-ip,94,198,22.424,2.105,4.051e-16,2p,0
69,1,z:ilp,nat-ip,95,198,22.224,2.088,4.051e-16,2p,1
70,1,z:ilp,nat-ip,47,78,45.374,1.651,2.337e-16,2p,0
70,1,z:ilp,nat-ip,47,78,45.556,1.658,2.337e-16,2p,1
71,1,z:ilp,nat-ip,173,844,12.633,4.882,6.372e-16,prime,0
71,1,z:ilp,nat-ip,170,844,12.808,4.954,6.372e-16,prime,1
72,1,z:ilp,nat-ip,47,75,47.423,1.605,2.953e-16,2p,0
72,1,z:ilp,nat-ip,47,75,47.188,1.596,2.953e-16,2p,1
73,1,z:ilp,nat-ip,173,904,13.040,5.216,8.677e-16,prime,0
73,1,z:ilp,nat-ip,170,904,13.266,5.305,8.677e-16,prime,1
74,1,z:ilp,nat-ip,138,296,16.708,2.152,4.842e-16,flat,0
74,1,z:ilp,nat-ip,141,296,16.263,2.092,4.842e-16,flat,1
75,1,z:ilp,nat-ip,62,78,37.691,1.252,4.184e-16,2p,0
75,1,z:ilp,nat-ip,62,78,37.698,1.251,4.184e-16,2p,1
76,1,z:ilp,nat-ip,95,164,25.105,1.738,5.969e-16,flat,0
76,1,z:ilp,nat-ip,94,164,25.191,1.742,5.969e-16,flat,1
77,1,z:ilp,nat-ip,62,75,38.728,1.199,3.561e-16,2p,0
77,1,z:ilp,nat-ip,62,75,38.658,1.199,3.561e-16,2p,1
78,1,z:ilp,nat-ip,59,80,41.568,1.358,5.747e-16,2p,0
78,1,z:ilp,nat-ip,66,80,37.067,1.211,5.747e-16,2p,1
79,1,z:ilp,nat-ip,206,1094,12.074,5.304,1.299e-15,prime,0
79,1,z:ilp,nat-ip,207,1094,12.010,5.275,1.299e-15,prime,1
80,1,z:ilp,nat-ip,45,70,55.928,1.544,3.453e-16,2p,0
80,1,z:ilp,nat-ip,45,70,55.703,1.538,3.453e-16,2p,1
81,1,z:ilp,nat-ip,63,88,40.822,1.392,4.272e-16,2p,0
81,1,z:ilp,nat-ip,63,90,40.552,1.417,4.272e-16,2p,1
82,1,z:ilp,nat-ip,165,370,15.809,2.246,6.174e-16,flat,0
82,1,z:ilp,nat-ip,164,370,15.928,2.261,6.174e-16,flat,1
83,1,z:ilp,nat-ip,458,1255,5.779,2.742,5.395e-16,prime,0
83,1,z:ilp,nat-ip,458,1249,5.780,2.729,5.395e-16,prime,1
84,1,z:ilp,nat-ip,56,87,48.258,1.568,3.135e-16,2p,0
84,1,z:ilp,nat-ip,55,87,48.852,1.584,3.135e-16,2p,1
85,1,z:ilp,nat-ip,86,190,31.523,2.194,4.705e-16,2p,0
85,1,z:ilp,nat-ip,88,190,30.958,2.154,4.705e-16,2p,1
86,1,z:ilp,nat-ip,184,407,15.007,2.212,1.334e-15,flat,0
86,1,z:ilp,nat-ip,177,408,15.619,2.306,1.334e-15,flat,1
87,1,z:ilp,nat-ip,156,331,18.019,2.128,4.383e-16,2p,0
87,1,z:ilp,nat-ip,180,331,15.593,1.840,4.383e-16,2p,1
88,1,z:ilp,nat-ip,61,87,46.768,1.433,2.784e-16,2p,0
88,1,z:ilp,nat-ip,61,87,46.428,1.424,2.784e-16,2p,1
89,1,z:ilp,nat-ip,216,1507,13.368,6.991,3.935e-16,prime,0
89,1,z:ilp,nat-ip,215,1507,13.383,6.999,3.935e-16,prime,1
90,1,z:ilp,nat-ip,64,95,45.445,1.479,3.991e-16,2p,0
90,1,z:ilp,nat-ip,65,95,45.234,1.471,3.991e-16,2p,1
91,1,z:ilp,nat-ip,76,92,39.024,1.219,4.960e-16,2p,0
91,1,z:ilp,nat-ip,76,91,38.925,1.199,4.960e-16,2p,1
92,1,z:ilp,nat-ip,115,234,26.025,2.031,4.137e-16,2p,0
92,1,z:ilp,nat-ip,121,234,24.840,1.938,4.137e-16,2p,1
93,1,z:ilp,nat-ip,204,377,14.922,1.848,6.008e-16,2p,0
93,1,z:ilp,nat-ip,171,376,17.743,2.193,6.008e-16,2p,1
94,1,z:ilp,nat-ip,207,509,14.901,2.463,8.633e-16,flat,0
94,1,z:ilp,nat-ip,201,509,15.292,2.528,8.633e-16,flat,1
95,1,z:ilp,nat-ip,99,227,31.391,2.282,4.439e-16,2p,0
95,1,z:ilp,nat-ip,106,227,29.484,2.145,4.439e-16,2p,1
96,1,z:ilp,nat-ip,52,96,61.065,1.853,2.959e-16,2p,0
96,1,z:ilp,nat-ip,52,96,60.521,1.837,2.959e-16,2p,1
97,1,z:ilp,nat-ip,235,648,13.610,2.755,6.523e-16,prime,0
97,1,z:ilp,nat-ip,220,649,14.577,2.954,6.523e-16,prime,1
98,1,z:ilp,nat-ip,130,124,24.971,0.956,4.740e-16,flat,0
98,1,z:ilp,nat-ip,131,125,24.810,0.954,4.740e-16,flat,1
99,1,z:ilp,nat-ip,83,112,39.411,1.347,5.305e-16,2p,0
99,1,z:ilp,nat-ip,83,112,39.584,1.353,5.305e-16,2p,1
100,1,z:ilp,nat-ip,64,103,51.517,1.602,3.154e-16,2p,0
100,1,z:ilp,nat-ip,64,103,51.534,1.601,3.154e-16,2p,1
101,1,z:ilp,nat-ip,249,560,13.501,2.250,8.038e-16,prime,0
101,1,z:ilp,nat-ip,255,561,13.167,2.195,8.038e-16,prime,1
102,1,z:ilp,nat-ip,87,203,39.241,2.343,5.772e-16,2p,0
102,1,z:ilp,nat-ip,89,203,38.364,2.293,5.772e-16,2p,1
103,1,z:ilp,nat-ip,289,561,11.917,1.943,9.646e-16,prime,0
103,1,z:ilp,nat-ip,294,561,11.709,1.908,9.646e-16,prime,1
104,1,z:ilp,nat-ip,76,102,45.943,1.341,4.772e-16,2p,0
104,1,z:ilp,nat-ip,76,102,45.781,1.340,4.772e-16,2p,1
105,1,z:ilp,nat-ip,84,112,41.830,1.332,6.229e-16,2p,0
105,1,z:ilp,nat-ip,84,112,41.841,1.335,6.229e-16,2p,1
106,1,z:ilp,nat-ip,451,665,7.910,1.474,3.150e-16,prime,0
106,1,z:ilp,nat-ip,447,666,7.975,1.489,3.150e-16,prime,1
107,1,z:ilp,nat-ip,448,566,8.059,1.265,1.000e-15,prime,0
107,1,z:ilp,nat-ip,447,564,8.067,1.262,1.000e-15,prime,1
108,1,z:ilp,nat-ip,78,120,46.529,1.529,4.442e-16,2p,0
108,1,z:ilp,nat-ip,80,124,45.875,1.564,4.442e-16,2p,1
109,1,z:ilp,nat-ip,275,566,13.390,2.056,8.012e-16,prime,0
109,1,z:ilp,nat-ip,272,579,13.538,2.125,8.012e-16,prime,1
110,1,z:ilp,nat-ip,83,129,44.769,1.553,3.673e-16,2p,0
110,1,z:ilp,nat-ip,95,129,39.383,1.365,3.673e-16,2p,1
111,1,z:ilp,nat-ip,232,565,16.285,2.439,4.827e-16,2p,0
111,1,z:ilp,nat-ip,230,565,16.412,2.457,4.827e-16,2p,1
112,1,z:ilp,nat-ip,69,94,55.404,1.371,2.893e-16,2p,0
112,1,z:ilp,nat-ip,69,94,55.531,1.373,2.893e-16,2p,1
113,1,z:ilp,nat-ip,274,569,14.052,2.075,5.272e-16,prime,0
113,1,z:ilp,nat-ip,275,569,14.017,2.070,5.272e-16,prime,1
114,1,z:ilp,nat-ip,108,245,36.138,2.273,3.388e-16,2p,0
114,1,z:ilp,nat-ip,116,245,33.540,2.109,3.388e-16,2p,1
115,1,z:ilp,nat-ip,141,340,27.897,2.411,3.662e-16,2p,0
115,1,z:ilp,nat-ip,145,344,27.080,2.364,3.662e-16,2p,1
116,1,z:ilp,nat-ip,213,364,18.660,1.706,4.385e-16,2p,0
116,1,z:ilp,nat-ip,242,363,16.414,1.499,4.385e-16,2p,1
117,1,z:ilp,nat-ip,103,137,39.134,1.338,5.201e-16,2p,0
117,1,z:ilp,nat-ip,103,137,39.130,1.337,5.201e-16,2p,1
118,1,z:ilp,nat-ip,454,838,8.951,1.847,2.823e-16,prime,0
118,1,z:ilp,nat-ip,457,836,8.878,1.828,2.823e-16,prime,1
119,1,z:ilp,nat-ip,114,278,35.928,2.434,3.727e-16,2p,0
119,1,z:ilp,nat-ip,119,279,34.406,2.337,3.727e-16,2p,1
120,1,z:ilp,nat-ip,79,125,52.655,1.583,3.733e-16,2p,0
120,1,z:ilp,nat-ip,79,125,52.607,1.584,3.733e-16,2p,1
121,1,z:ilp,nat-ip,107,122,39.297,1.148,3.745e-16,2p,0
121,1,z:ilp,nat-ip,107,122,39.301,1.149,3.745e-16,2p,1
122,1,z:ilp,nat-ip,457,914,9.253,2.000,4.193e-16,prime,0
122,1,z:ilp,nat-ip,474,913,8.927,1.927,4.193e-16,prime,1
123,1,z:ilp,nat-ip,285,727,14.961,2.549,4.666e-16,2p,0
123,1,z:ilp,nat-ip,292,728,14.619,2.493,4.666e-16,2p,1
124,1,z:ilp,nat-ip,269,409,16.021,1.519,4.271e-16,2p,0
124,1,z:ilp,nat-ip,183,409,23.599,2.237,4.271e-16,2p,1
125,1,z:ilp,nat-ip,117,133,37.207,1.140,4.847e-16,chain3,0
125,1,z:ilp,nat-ip,116,133,37.539,1.145,4.847e-16,chain3,1
126,1,z:ilp,nat-ip,92,136,47.691,1.472,3.110e-16,2p,0
126,1,z:ilp,nat-ip,92,135,48.008,1.479,3.110e-16,2p,1
127,1,z:ilp,nat-ip,405,582,10.954,1.435,5.386e-16,prime,0
127,1,z:ilp,nat-ip,414,595,10.717,1.438,5.386e-16,prime,1
128,1,z:ilp,nat-ip,66,68,67.667,1.033,3.213e-16,2p,0
128,1,z:ilp,nat-ip,66,68,68.032,1.037,3.213e-16,2p,1
129,1,z:ilp,nat-ip,331,802,13.679,2.425,4.052e-16,flat,0
129,1,z:ilp,nat-ip,327,802,13.842,2.453,4.052e-16,flat,1
130,1,z:ilp,nat-ip,104,156,43.856,1.502,4.377e-16,2p,0
130,1,z:ilp,nat-ip,104,156,43.881,1.501,4.377e-16,2p,1
131,1,z:ilp,nat-ip,353,951,13.068,2.699,5.672e-16,prime,0
131,1,z:ilp,nat-ip,353,995,13.067,2.822,5.672e-16,prime,1
132,1,z:ilp,nat-ip,102,145,45.667,1.426,4.811e-16,2p,0
132,1,z:ilp,nat-ip,102,145,45.376,1.417,4.811e-16,2p,1
133,1,z:ilp,nat-ip,148,326,31.604,2.197,4.463e-16,2p,0
133,1,z:ilp,nat-ip,149,326,31.510,2.187,4.463e-16,2p,1
134,1,z:ilp,nat-ip,941,1111,5.029,1.180,3.617e-16,prime,0
134,1,z:ilp,nat-ip,938,1112,5.048,1.185,3.617e-16,prime,1
135,1,z:ilp,nat-ip,114,155,41.844,1.358,3.196e-16,2p,0
135,1,z:ilp,nat-ip,114,156,41.740,1.363,3.196e-16,2p,1
136,1,z:ilp,nat-ip,117,275,41.186,2.347,5.986e-16,2p,0
136,1,z:ilp,nat-ip,117,275,41.059,2.340,5.986e-16,2p,1
137,1,z:ilp,nat-ip,386,958,12.603,2.484,7.404e-16,prime,0
137,1,z:ilp,nat-ip,386,957,12.587,2.477,7.404e-16,prime,1
138,1,z:ilp,nat-ip,145,351,33.849,2.426,4.808e-16,2p,0
138,1,z:ilp,nat-ip,163,351,30.013,2.150,4.808e-16,2p,1
139,1,z:ilp,nat-ip,499,960,9.917,1.924,7.465e-16,prime,0
139,1,z:ilp,nat-ip,465,958,10.640,2.060,7.465e-16,prime,1
140,1,z:ilp,nat-ip,117,144,42.649,1.230,3.635e-16,chain3,0
140,1,z:ilp,nat-ip,114,144,43.695,1.259,3.635e-16,chain3,1
141,1,z:ilp,nat-ip,521,985,9.667,1.891,5.356e-16,flat,0
141,1,z:ilp,nat-ip,524,986,9.609,1.881,5.356e-16,flat,1
142,1,z:ilp,nat-ip,1026,1265,4.946,1.232,4.349e-16,prime,0
142,1,z:ilp,nat-ip,991,1265,5.121,1.276,4.349e-16,prime,1
143,1,z:ilp,nat-ip,133,151,38.437,1.135,5.502e-16,2p,0
143,1,z:ilp,nat-ip,133,149,38.485,1.120,5.502e-16,2p,1
144,1,z:ilp,nat-ip,95,142,54.144,1.494,3.688e-16,2p,0
144,1,z:ilp,nat-ip,96,142,53.654,1.480,3.688e-16,2p,1
145,1,z:ilp,nat-ip,234,555,22.287,2.375,4.411e-16,2p,0
145,1,z:ilp,nat-ip,223,555,23.365,2.491,4.411e-16,2p,1
146,1,z:ilp,nat-ip,981,1355,5.351,1.382,4.765e-16,prime,0
146,1,z:ilp,nat-ip,976,1363,5.376,1.396,4.765e-16,prime,1
147,1,z:ilp,nat-ip,133,159,39.857,1.195,3.969e-16,2p,0
147,1,z:ilp,nat-ip,133,158,39.806,1.189,3.969e-16,2p,1
148,1,z:ilp,nat-ip,195,590,27.344,3.026,3.170e-16,2p,0
148,1,z:ilp,nat-ip,201,589,26.564,2.933,3.170e-16,2p,1
149,1,z:ilp,nat-ip,740,976,7.267,1.318,5.760e-16,prime,0
149,1,z:ilp,nat-ip,608,970,8.850,1.596,5.760e-16,prime,1
150,1,z:ilp,nat-ip,112,159,48.311,1.413,3.509e-16,2p,0
150,1,z:ilp,nat-ip,112,159,48.327,1.414,3.509e-16,2p,1
151,1,z:ilp,nat-ip,404,969,13.524,2.399,6.510e-16,prime,0
151,1,z:ilp,nat-ip,405,972,13.496,2.400,6.510e-16,prime,1
152,1,z:ilp,nat-ip,153,331,36.078,2.169,4.059e-16,2p,0
152,1,z:ilp,nat-ip,142,332,38.827,2.337,4.059e-16,2p,1
153,1,z:ilp,nat-ip,149,371,37.197,2.488,5.645e-16,2p,0
153,1,z:ilp,nat-ip,147,371,37.681,2.517,5.645e-16,2p,1
154,1,z:ilp,nat-ip,230,221,24.343,0.961,3.520e-16,flat,0
154,1,z:ilp,nat-ip,194,207,28.817,1.065,3.520e-16,flat,1
155,1,z:ilp,nat-ip,301,631,18.727,2.095,4.323e-16,2p,0
155,1,z:ilp,nat-ip,251,631,22.454,2.511,4.323e-16,2p,1
156,1,z:ilp,nat-ip,131,172,43.218,1.311,4.255e-16,2p,0
156,1,z:ilp,nat-ip,131,172,43.303,1.314,4.255e-16,2p,1
157,1,z:ilp,nat-ip,434,982,13.185,2.261,9.910e-16,prime,0
157,1,z:ilp,nat-ip,436,981,13.142,2.251,9.910e-16,prime,1
158,1,z:ilp,nat-ip,960,1614,6.008,1.681,3.251e-16,prime,0
158,1,z:ilp,nat-ip,963,1607,5.991,1.668,3.251e-16,prime,1
159,1,z:ilp,nat-ip,967,1336,6.013,1.382,3.024e-16,prime,0
159,1,z:ilp,nat-ip,965,1330,6.022,1.377,3.024e-16,prime,1
160,1,z:ilp,nat-ip,101,163,57.909,1.609,2.213e-16,2p,0
160,1,z:ilp,nat-ip,101,163,57.964,1.610,2.213e-16,2p,1
161,1,z:ilp,nat-ip,200,475,29.505,2.377,4.528e-16,2p,0
161,1,z:ilp,nat-ip,222,474,26.570,2.136,4.528e-16,2p,1
162,1,z:ilp,nat-ip,122,189,48.586,1.541,4.602e-16,2p,0
162,1,z:ilp,nat-ip,125,189,47.700,1.513,4.602e-16,2p,1
163,1,z:ilp,nat-ip,472,1254,12.701,2.658,6.840e-16,prime,0
163,1,z:ilp,nat-ip,473,1247,12.667,2.637,6.840e-16,prime,1
164,1,z:ilp,nat-ip,242,734,24.883,3.029,3.239e-16,2p,0
164,1,z:ilp,nat-ip,234,735,25.808,3.143,3.239e-16,2p,1
165,1,z:ilp,nat-ip,146,186,41.554,1.273,3.968e-16,2p,0
165,1,z:ilp,nat-ip,146,186,41.725,1.279,3.968e-16,2p,1
166,1,z:ilp,nat-ip,959,1795,6.382,1.871,4.623e-16,prime,0
166,1,z:ilp,nat-ip,959,1790,6.386,1.868,4.623e-16,prime,1
167,1,z:ilp,nat-ip,1004,1255,6.143,1.251,4.068e-16,prime,0
167,1,z:ilp,nat-ip,1004,1252,6.139,1.247,4.068e-16,prime,1
168,1,z:ilp,nat-ip,126,105,49.123,0.834,2.713e-16,chain3,0
168,1,z:ilp,nat-ip,127,106,48.904,0.834,2.713e-16,chain3,1
169,1,z:ilp,nat-ip,162,189,38.490,1.165,7.263e-16,2p,0
169,1,z:ilp,nat-ip,163,196,38.415,1.206,7.263e-16,2p,1
170,1,z:ilp,nat-ip,146,371,43.204,2.544,7.780e-16,2p,0
170,1,z:ilp,nat-ip,146,371,43.106,2.539,7.780e-16,2p,1
171,1,z:ilp,nat-ip,190,444,33.325,2.334,6.271e-16,2p,0
171,1,z:ilp,nat-ip,201,442,31.523,2.198,6.271e-16,2p,1
172,1,z:ilp,nat-ip,251,808,25.422,3.218,5.197e-16,2p,0
172,1,z:ilp,nat-ip,252,809,25.389,3.214,5.197e-16,2p,1
173,1,z:ilp,nat-ip,970,1260,6.629,1.299,3.041e-16,prime,0
173,1,z:ilp,nat-ip,967,1262,6.653,1.306,3.041e-16,prime,1
174,1,z:ilp,nat-ip,268,548,24.187,2.048,4.851e-16,2p,0
174,1,z:ilp,nat-ip,262,548,24.704,2.091,4.851e-16,2p,1
175,1,z:ilp,nat-ip,150,198,43.446,1.322,5.008e-16,2p,0
