N1,N2,N3,plan,path,vfft_ns,mkl_ns,vfft_gflops,ratio_vs_mkl,rt_err,route,flip
8,4,32,z:il3d,nat-oop,781,3280,65.567,4.200,2.066e-16,-,1
8,4,64,z:il3d,nat-oop,2019,5756,55.791,2.851,2.429e-16,-,0
8,4,64,z:il3d,nat-oop,2034,5728,55.378,2.816,2.429e-16,-,1
8,4,128,z:il3d,nat-oop,4932,10579,49.834,2.145,4.253e-16,-,0
8,4,128,z:il3d,nat-oop,4879,10587,50.370,2.170,4.253e-16,-,1
8,4,256,z:il3d,nat-oop,10075,20213,52.854,2.006,3.762e-16,-,0
8,4,256,z:il3d,nat-oop,10014,20258,53.176,2.023,3.762e-16,-,1
8,4,512,z:il3d,nat-oop,22131,40286,51.822,1.820,4.233e-16,-,0
8,4,512,z:il3d,nat-oop,21964,40270,52.217,1.833,4.233e-16,-,1
8,4,1024,z:il3d,nat-oop,46592,81966,52.747,1.759,3.635e-16,-,0
8,4,1024,z:il3d,nat-oop,46728,81838,52.594,1.751,3.635e-16,-,1
8,4,2048,z:il3d,nat-oop,93700,170283,55.954,1.817,3.310e-16,-,0
8,4,2048,z:il3d,nat-oop,98080,170897,53.455,1.742,3.310e-16,-,1
8,4,4096,z:il3d,nat-oop,223973,379620,49.743,1.695,4.130e-16,-,0
8,4,4096,z:il3d,nat-oop,218733,381027,50.935,1.742,4.130e-16,-,1
8,4,8192,z:il3d,nat-oop,479575,777838,49.196,1.622,5.475e-16,-,0
8,4,8192,z:il3d,nat-oop,483863,780850,48.760,1.614,5.475e-16,-,1
8,8,2,z:il3d,nat-oop,179,1471,24.999,8.210,1.806e-16,-,0
8,8,2,z:il3d,nat-oop,181,1470,24.794,8.136,1.806e-16,-,1
8,8,4,z:il3d,nat-oop,242,1672,42.230,6.894,1.914e-16,-,0
8,8,4,z:il3d,nat-oop,242,1675,42.245,6.911,1.914e-16,-,1
8,8,8,z:il3d,nat-oop,389,365,59.187,0.937,2.354e-16,-,0
8,8,8,z:il3d,nat-oop,390,365,59.124,0.937,2.354e-16,-,1
8,8,16,z:il3d,nat-oop,760,2700,67.362,3.553,1.882e-16,-,0
8,8,16,z:il3d,nat-oop,761,2702,67.253,3.549,1.882e-16,-,1
8,8,32,z:il3d,nat-oop,2071,4723,54.384,2.280,2.561e-16,-,0
8,8,32,z:il3d,nat-oop,2427,4726,46.420,1.948,2.561e-16,-,1
8,8,64,z:il3d,nat-oop,4890,8983,50.258,1.837,2.899e-16,-,0
8,8,64,z:il3d,nat-oop,4865,8970,50.512,1.844,2.899e-16,-,1
8,8,128,z:il3d,nat-oop,10146,17055,52.480,1.681,4.178e-16,-,0
8,8,128,z:il3d,nat-oop,10401,17071,51.194,1.641,4.178e-16,-,1
8,8,256,z:il3d,nat-oop,20552,34081,55.805,1.658,3.571e-16,-,0
8,8,256,z:il3d,nat-oop,20580,34024,55.729,1.653,3.571e-16,-,1
8,8,512,z:il3d,nat-oop,54315,68843,45.247,1.267,4.240e-16,-,0
8,8,512,z:il3d,nat-oop,45007,68626,54.605,1.525,4.240e-16,-,1
8,8,1024,z:il3d,nat-oop,89453,143000,58.610,1.599,4.230e-16,-,0
8,8,1024,z:il3d,nat-oop,93953,143067,55.803,1.523,4.230e-16,-,1
8,8,2048,z:il3d,nat-oop,207213,322367,53.766,1.556,4.028e-16,-,0
8,8,2048,z:il3d,nat-oop,209207,322607,53.254,1.542,4.028e-16,-,1
8,8,4096,z:il3d,nat-oop,458825,667550,51.420,1.455,4.628e-16,-,0
8,8,4096,z:il3d,nat-oop,459587,667525,51.335,1.452,4.628e-16,-,1
8,8,8192,z:il3d,nat-oop,995812,1386212,50.017,1.392,1.154e-15,-,0
8,8,8192,z:il3d,nat-oop,984350,1392213,50.599,1.414,1.154e-15,-,1
8,16,2,z:il3d,nat-oop,265,1810,38.665,6.833,2.688e-16,-,0
8,16,2,z:il3d,nat-oop,264,1806,38.836,6.849,2.688e-16,-,1
8,16,4,z:il3d,nat-oop,455,2133,50.669,4.690,2.206e-16,-,0
8,16,4,z:il3d,nat-oop,455,2133,50.691,4.694,2.206e-16,-,1
8,16,8,z:il3d,nat-oop,728,2709,70.371,3.724,2.956e-16,-,0
8,16,8,z:il3d,nat-oop,728,2718,70.321,3.733,2.956e-16,-,1
8,16,16,z:il3d,nat-oop,2068,4282,54.473,2.071,3.046e-16,-,0
8,16,16,z:il3d,nat-oop,2081,4279,54.137,2.057,3.046e-16,-,1
8,16,32,z:il3d,nat-oop,5039,7857,48.770,1.559,3.225e-16,-,0
8,16,32,z:il3d,nat-oop,5090,7864,48.287,1.545,3.225e-16,-,1
8,16,64,z:il3d,nat-oop,11210,15542,47.501,1.386,3.264e-16,-,0
8,16,64,z:il3d,nat-oop,11084,15384,48.039,1.388,3.264e-16,-,1
8,16,128,z:il3d,nat-oop,21511,31869,53.315,1.481,3.524e-16,-,0
8,16,128,z:il3d,nat-oop,21563,31830,53.187,1.476,3.524e-16,-,1
8,16,256,z:il3d,nat-oop,51387,68272,47.825,1.329,4.926e-16,-,0
8,16,256,z:il3d,nat-oop,53028,68585,46.345,1.293,4.926e-16,-,1
8,16,512,z:il3d,nat-oop,104110,143450,50.359,1.378,4.279e-16,-,0
8,16,512,z:il3d,nat-oop,97947,142640,53.528,1.456,4.279e-16,-,1
8,16,1024,z:il3d,nat-oop,218587,324927,50.969,1.486,4.633e-16,-,0
8,16,1024,z:il3d,nat-oop,228580,322033,48.741,1.409,4.633e-16,-,1
8,16,2048,z:il3d,nat-oop,480088,661012,49.143,1.377,5.190e-16,-,0
8,16,2048,z:il3d,nat-oop,470962,668625,50.095,1.420,5.190e-16,-,1
8,16,4096,z:il3d,nat-oop,1066488,1377150,46.702,1.291,1.222e-15,-,0
8,16,4096,z:il3d,nat-oop,1032488,1383287,48.240,1.340,1.222e-15,-,1
8,16,8192,z:il3d,nat-oop,2556063,3318750,41.023,1.298,1.294e-15,-,0
8,16,8192,z:il3d,nat-oop,2525950,3269762,41.512,1.294,1.294e-15,-,1
8,32,2,z:il3d,nat-oop,518,2592,44.449,5.000,2.635e-16,-,0
8,32,2,z:il3d,nat-oop,509,2589,45.269,5.086,2.635e-16,-,1
8,32,4,z:il3d,nat-oop,840,3295,60.958,3.923,2.034e-16,-,0
8,32,4,z:il3d,nat-oop,828,3297,61.860,3.983,2.034e-16,-,1
8,32,8,z:il3d,nat-oop,1856,4756,60.678,2.562,3.054e-16,-,0
8,32,8,z:il3d,nat-oop,2022,4733,55.709,2.341,3.054e-16,-,1
8,32,16,z:il3d,nat-oop,5248,8050,46.830,1.534,2.896e-16,-,0
8,32,16,z:il3d,nat-oop,5299,8049,46.375,1.519,3.862e-16,-,1
8,32,32,z:il3d,nat-oop,10715,15073,49.696,1.407,3.456e-16,-,0
8,32,32,z:il3d,nat-oop,10996,15086,48.425,1.372,3.456e-16,-,1
8,32,64,z:il3d,nat-oop,22839,31578,50.215,1.383,3.895e-16,-,0
8,32,64,z:il3d,nat-oop,22179,31679,51.711,1.428,3.895e-16,-,1
8,32,128,z:il3d,nat-oop,52097,67436,47.174,1.294,3.905e-16,-,0
8,32,128,z:il3d,nat-oop,59403,67466,41.371,1.136,3.905e-16,-,1
8,32,256,z:il3d,nat-oop,136970,141540,38.278,1.033,4.308e-16,-,0
8,32,256,z:il3d,nat-oop,116560,141070,44.980,1.210,4.308e-16,-,1
8,32,512,z:il3d,nat-oop,246533,312153,45.191,1.266,4.860e-16,-,0
8,32,512,z:il3d,nat-oop,246940,327340,45.117,1.326,4.860e-16,-,1
8,32,1024,z:il3d,nat-oop,534638,644313,44.129,1.205,5.191e-16,-,0
8,32,1024,z:il3d,nat-oop,541337,642875,43.583,1.188,5.191e-16,-,1
8,32,2048,z:il3d,nat-oop,1117337,1339738,44.577,1.199,1.123e-15,-,0
8,32,2048,z:il3d,nat-oop,1129662,1339825,44.090,1.186,1.123e-15,-,1
8,32,4096,z:il3d,nat-oop,2703812,3097138,38.781,1.145,1.240e-15,-,0
8,32,4096,z:il3d,nat-oop,2704412,3137775,38.773,1.160,1.240e-15,-,1
8,32,8192,z:il3d,nat-oop,7446912,7764425,29.569,1.043,2.008e-15,-,0
8,32,8192,z:il3d,nat-oop,7543425,7664525,29.191,1.016,2.008e-15,-,1
8,64,2,z:il3d,nat-oop,1011,4042,50.652,3.999,2.721e-16,-,0
8,64,2,z:il3d,nat-oop,989,4045,51.784,4.091,2.721e-16,-,1
8,64,4,z:il3d,nat-oop,2672,5558,42.155,2.080,2.666e-16,-,0
8,64,4,z:il3d,nat-oop,2604,5545,43.260,2.130,2.666e-16,-,1
8,64,8,z:il3d,nat-oop,5231,8839,46.978,1.690,3.103e-16,-,0
8,64,8,z:il3d,nat-oop,5251,8789,46.804,1.674,3.103e-16,-,1
8,64,16,z:il3d,nat-oop,11596,15426,45.918,1.330,4.223e-16,-,0
8,64,16,z:il3d,nat-oop,11477,15482,46.395,1.349,4.223e-16,-,1
8,64,32,z:il3d,nat-oop,23553,31557,48.693,1.340,3.701e-16,-,0
8,64,32,z:il3d,nat-oop,23862,31603,48.062,1.324,3.701e-16,-,1
8,64,64,z:il3d,nat-oop,60672,65439,40.506,1.079,5.385e-16,-,0
8,64,64,z:il3d,nat-oop,69493,65348,35.364,0.940,5.385e-16,-,1
8,64,128,z:il3d,nat-oop,139747,142340,37.517,1.019,4.912e-16,-,0
8,64,128,z:il3d,nat-oop,121427,143777,43.177,1.184,4.912e-16,-,1
8,64,256,z:il3d,nat-oop,263787,309793,42.235,1.174,4.626e-16,-,0
8,64,256,z:il3d,nat-oop,300947,314907,37.020,1.046,4.626e-16,-,1
8,64,512,z:il3d,nat-oop,670262,639588,35.200,0.954,5.666e-16,-,0
8,64,512,z:il3d,nat-oop,661163,638975,35.684,0.966,5.666e-16,-,1
8,64,1024,z:il3d,nat-oop,1205675,1329113,41.311,1.102,1.221e-15,-,0
8,64,1024,z:il3d,nat-oop,1222825,1321062,40.731,1.080,1.221e-15,-,1
8,64,2048,z:il3d,nat-oop,2997100,3193662,34.986,1.066,1.383e-15,-,0
8,64,2048,z:il3d,nat-oop,2985850,3195475,35.118,1.070,1.383e-15,-,1
8,64,4096,z:il3d,nat-oop,7568925,7621975,29.093,1.007,2.020e-15,-,0
8,64,4096,z:il3d,nat-oop,7704462,7604313,28.581,0.987,2.020e-15,-,1
8,64,8192,z:il3d,nat-oop,16992700,17204500,27.151,1.012,3.535e-15,-,0
8,64,8192,z:il3d,nat-oop,16866612,17724725,27.354,1.051,3.535e-15,-,1
8,128,2,z:il3d,nat-oop,2491,7295,45.210,2.928,2.691e-16,-,0
8,128,2,z:il3d,nat-oop,2519,7309,44.719,2.902,2.691e-16,-,1
8,128,4,z:il3d,nat-oop,5576,10719,44.078,1.922,3.665e-16,-,0
8,128,4,z:il3d,nat-oop,5553,10725,44.258,1.931,3.665e-16,-,1
8,128,8,z:il3d,nat-oop,12249,19308,43.472,1.576,3.526e-16,-,0
8,128,8,z:il3d,nat-oop,12263,19306,43.423,1.574,3.526e-16,-,1
8,128,16,z:il3d,nat-oop,29015,36116,39.527,1.245,4.741e-16,-,0
8,128,16,z:il3d,nat-oop,28722,35069,39.930,1.221,4.741e-16,-,1
8,128,32,z:il3d,nat-oop,60933,68089,40.333,1.117,3.729e-16,-,0
8,128,32,z:il3d,nat-oop,61854,67984,39.732,1.099,3.729e-16,-,1
8,128,64,z:il3d,nat-oop,131693,145323,39.811,1.103,3.619e-16,-,0
8,128,64,z:il3d,nat-oop,134373,145127,39.017,1.080,3.619e-16,-,1
8,128,128,z:il3d,nat-oop,313420,315787,35.547,1.008,4.081e-16,-,0
8,128,128,z:il3d,nat-oop,313467,319087,35.542,1.018,4.081e-16,-,1
8,128,256,z:il3d,nat-oop,582800,666288,40.482,1.143,4.872e-16,-,0
8,128,256,z:il3d,nat-oop,649762,669500,36.310,1.030,4.872e-16,-,1
8,128,512,z:il3d,nat-oop,1238538,1401525,40.215,1.132,1.136e-15,-,0
8,128,512,z:il3d,nat-oop,1288675,1386588,38.650,1.076,1.136e-15,-,1
8,128,1024,z:il3d,nat-oop,2997350,3380088,34.983,1.128,1.404e-15,-,0
8,128,1024,z:il3d,nat-oop,2904938,3277925,36.096,1.128,1.404e-15,-,1
8,128,2048,z:il3d,nat-oop,7792713,7869575,28.257,1.010,2.045e-15,-,0
8,128,2048,z:il3d,nat-oop,7892637,8345425,27.900,1.057,2.045e-15,-,1
8,128,4096,z:il3d,nat-oop,17284287,18023875,26.693,1.043,3.211e-15,-,0
8,128,4096,z:il3d,nat-oop,17244925,17975975,26.754,1.042,3.211e-15,-,1
8,256,2,z:il3d,nat-oop,5684,13986,43.237,2.461,2.608e-16,-,0
8,256,2,z:il3d,nat-oop,5688,13956,43.209,2.454,2.608e-16,-,1
8,256,4,z:il3d,nat-oop,12538,21861,42.470,1.744,4.169e-16,-,0
8,256,4,z:il3d,nat-oop,12566,21863,42.373,1.740,4.169e-16,-,1
8,256,8,z:il3d,nat-oop,28433,40163,40.337,1.413,3.671e-16,-,0
8,256,8,z:il3d,nat-oop,28312,40535,40.508,1.432,3.671e-16,-,1
8,256,16,z:il3d,nat-oop,75811,73723,32.417,0.972,3.735e-16,-,0
8,256,16,z:il3d,nat-oop,63679,73856,38.594,1.160,3.735e-16,-,1
8,256,32,z:il3d,nat-oop,138713,140823,37.797,1.015,4.536e-16,-,0
8,256,32,z:il3d,nat-oop,136343,140323,38.454,1.029,4.536e-16,-,1
8,256,64,z:il3d,nat-oop,299060,317820,37.254,1.063,4.599e-16,-,0
8,256,64,z:il3d,nat-oop,304040,315920,36.644,1.039,4.599e-16,-,1
8,256,128,z:il3d,nat-oop,621187,647312,37.980,1.042,6.297e-16,-,0
8,256,128,z:il3d,nat-oop,625912,648225,37.694,1.036,6.297e-16,-,1
8,256,256,z:il3d,nat-oop,1232388,1352050,40.415,1.097,1.357e-15,-,0
8,256,256,z:il3d,nat-oop,1217375,1384362,40.914,1.137,1.357e-15,-,1
8,256,512,z:il3d,nat-oop,3106038,3303250,33.759,1.063,1.264e-15,-,0
8,256,512,z:il3d,nat-oop,3109413,3413400,33.723,1.098,1.264e-15,-,1
8,256,1024,z:il3d,nat-oop,7504438,8567500,29.343,1.142,2.056e-15,-,0
8,256,1024,z:il3d,nat-oop,7651512,8564175,28.779,1.119,2.056e-15,-,1
8,256,2048,z:il3d,nat-oop,17124625,20026538,26.942,1.169,3.451e-15,-,0
8,256,2048,z:il3d,nat-oop,17088400,17992138,26.999,1.053,3.451e-15,-,1
8,512,2,z:il3d,nat-oop,12981,29054,41.019,2.238,4.340e-16,-,0
8,512,2,z:il3d,nat-oop,13260,29135,40.157,2.197,4.340e-16,-,1
8,512,4,z:il3d,nat-oop,28675,45265,39.996,1.579,3.685e-16,-,0
8,512,4,z:il3d,nat-oop,29001,44534,39.546,1.536,3.685e-16,-,1
8,512,8,z:il3d,nat-oop,60285,83623,40.766,1.387,4.611e-16,-,0
8,512,8,z:il3d,nat-oop,61703,83089,39.829,1.347,4.611e-16,-,1
8,512,16,z:il3d,nat-oop,148613,154637,35.279,1.041,4.453e-16,-,0
8,512,16,z:il3d,nat-oop,128103,154457,40.927,1.206,4.453e-16,-,1
8,512,32,z:il3d,nat-oop,273780,320047,40.694,1.169,4.485e-16,-,0
8,512,32,z:il3d,nat-oop,315573,321113,35.304,1.018,4.485e-16,-,1
8,512,64,z:il3d,nat-oop,663550,697575,35.556,1.051,5.429e-16,-,0
8,512,64,z:il3d,nat-oop,651550,702625,36.211,1.078,5.429e-16,-,1
8,512,128,z:il3d,nat-oop,1349263,1441763,36.915,1.069,1.006e-15,-,0
8,512,128,z:il3d,nat-oop,1295275,1437888,38.453,1.110,1.006e-15,-,1
8,512,256,z:il3d,nat-oop,3084275,3475125,33.997,1.127,1.251e-15,-,0
8,512,256,z:il3d,nat-oop,3066312,3527525,34.197,1.150,1.251e-15,-,1
8,512,512,z:il3d,nat-oop,7876912,8792225,27.955,1.116,1.963e-15,-,0
8,512,512,z:il3d,nat-oop,8136712,8757137,27.063,1.076,1.963e-15,-,1
8,512,1024,z:il3d,nat-oop,16735500,19692113,27.569,1.177,3.719e-15,-,0
8,512,1024,z:il3d,nat-oop,16905975,19631288,27.291,1.161,3.719e-15,-,1
8,1024,2,z:il3d,nat-oop,29982,60883,38.252,2.031,4.541e-16,-,0
8,1024,2,z:il3d,nat-oop,30526,60770,37.570,1.991,4.541e-16,-,1
8,1024,4,z:il3d,nat-oop,60641,92398,40.527,1.524,3.562e-16,-,0
8,1024,4,z:il3d,nat-oop,61692,92879,39.837,1.506,3.562e-16,-,1
8,1024,8,z:il3d,nat-oop,119407,171297,43.908,1.435,4.423e-16,-,0
8,1024,8,z:il3d,nat-oop,119197,171673,43.985,1.440,4.423e-16,-,1
8,1024,16,z:il3d,nat-oop,296573,335893,37.566,1.133,4.286e-16,-,0
8,1024,16,z:il3d,nat-oop,296693,334187,37.551,1.126,4.286e-16,-,1
8,1024,32,z:il3d,nat-oop,642662,669700,36.711,1.042,5.612e-16,-,0
8,1024,32,z:il3d,nat-oop,649900,668588,36.302,1.029,5.612e-16,-,1
8,1024,64,z:il3d,nat-oop,1353388,1472138,36.802,1.088,1.153e-15,-,0
8,1024,64,z:il3d,nat-oop,1343462,1463613,37.074,1.089,1.153e-15,-,1
8,1024,128,z:il3d,nat-oop,3228275,3682100,32.481,1.141,1.418e-15,-,0
8,1024,128,z:il3d,nat-oop,3178888,3728525,32.986,1.173,1.418e-15,-,1
8,1024,256,z:il3d,nat-oop,7517200,8972525,29.293,1.194,2.056e-15,-,0
8,1024,256,z:il3d,nat-oop,7679625,8997050,28.673,1.172,2.056e-15,-,1
8,1024,512,z:il3d,nat-oop,17359537,19931963,26.578,1.148,3.359e-15,-,0
8,1024,512,z:il3d,nat-oop,17165913,19951500,26.877,1.162,3.359e-15,-,1
8,2048,2,z:il3d,nat-oop,64723,124503,37.971,1.924,3.739e-16,-,0
8,2048,2,z:il3d,nat-oop,64910,124600,37.862,1.920,3.739e-16,-,1
8,2048,4,z:il3d,nat-oop,121760,190733,43.059,1.566,3.781e-16,-,0
8,2048,4,z:il3d,nat-oop,122130,191690,42.929,1.570,3.781e-16,-,1
8,2048,8,z:il3d,nat-oop,283133,376707,39.349,1.330,4.982e-16,-,0
8,2048,8,z:il3d,nat-oop,280440,372213,39.727,1.327,4.982e-16,-,1
8,2048,16,z:il3d,nat-oop,639575,704850,36.888,1.102,5.341e-16,-,0
8,2048,16,z:il3d,nat-oop,657800,728725,35.866,1.108,5.341e-16,-,1
8,2048,32,z:il3d,nat-oop,1848588,1444550,26.943,0.781,1.249e-15,-,0
8,2048,32,z:il3d,nat-oop,1819225,1445625,27.378,0.795,1.249e-15,-,1
8,2048,64,z:il3d,nat-oop,3741587,3467575,28.025,0.927,1.303e-15,-,0
8,2048,64,z:il3d,nat-oop,3696962,3478775,28.363,0.941,1.303e-15,-,1
8,2048,128,z:il3d,nat-oop,8835112,9432275,24.923,1.068,1.978e-15,-,0
8,2048,128,z:il3d,nat-oop,8981213,9492338,24.518,1.057,1.978e-15,-,1
8,2048,256,z:il3d,nat-oop,17630012,20305862,26.170,1.152,3.604e-15,-,0
8,2048,256,z:il3d,nat-oop,19367550,20418150,23.822,1.054,3.604e-15,-,1
8,4096,2,z:il3d,nat-oop,126990,252703,41.286,1.990,4.305e-16,-,0
8,4096,2,z:il3d,nat-oop,126067,253117,41.588,2.008,4.305e-16,-,1
8,4096,4,z:il3d,nat-oop,276420,393833,40.305,1.425,4.635e-16,-,0
8,4096,4,z:il3d,nat-oop,274720,397333,40.554,1.446,4.635e-16,-,1
8,4096,8,z:il3d,nat-oop,600200,765650,39.308,1.276,6.286e-16,-,0
8,4096,8,z:il3d,nat-oop,598150,766388,39.443,1.281,6.286e-16,-,1
8,4096,16,z:il3d,nat-oop,1399800,1501600,35.582,1.073,9.607e-16,-,0
8,4096,16,z:il3d,nat-oop,1448075,1492825,34.396,1.031,9.607e-16,-,1
8,4096,32,z:il3d,nat-oop,3828087,3515063,27.392,0.918,1.260e-15,-,0
8,4096,32,z:il3d,nat-oop,3747275,3493525,27.982,0.932,1.260e-15,-,1
8,4096,64,z:il3d,nat-oop,8589825,9091363,25.635,1.058,1.940e-15,-,0
8,4096,64,z:il3d,nat-oop,8479725,9022162,25.968,1.064,1.940e-15,-,1
8,4096,128,z:il3d,nat-oop,19810175,21573413,23.290,1.089,3.302e-15,-,0
8,4096,128,z:il3d,nat-oop,19737750,21669863,23.375,1.098,3.302e-15,-,1
8,8192,2,z:il3d,nat-oop,282227,520960,39.476,1.846,4.990e-16,-,0
8,8192,2,z:il3d,nat-oop,294433,521480,37.839,1.771,4.990e-16,-,1
8,8192,4,z:il3d,nat-oop,596737,817350,39.537,1.370,6.875e-16,-,0
8,8192,4,z:il3d,nat-oop,597912,818900,39.459,1.370,6.875e-16,-,1
8,8192,8,z:il3d,nat-oop,1315150,1708988,37.872,1.299,1.166e-15,-,0
8,8192,8,z:il3d,nat-oop,1317363,1702812,37.808,1.293,1.166e-15,-,1
8,8192,16,z:il3d,nat-oop,3423400,3720375,30.630,1.087,1.339e-15,-,0
8,8192,16,z:il3d,nat-oop,3364200,3709237,31.169,1.103,1.339e-15,-,1
8,8192,32,z:il3d,nat-oop,8918000,9033588,24.692,1.013,1.980e-15,-,0
8,8192,32,z:il3d,nat-oop,8773475,8974700,25.098,1.023,1.980e-15,-,1
8,8192,64,z:il3d,nat-oop,19740613,20793700,23.372,1.053,3.752e-15,-,0
8,8192,64,z:il3d,nat-oop,20530963,21001488,22.472,1.023,3.752e-15,-,1
16,2,2,z:il3d,nat-oop,267,2358,7.194,8.837,3.155e-16,-,0
16,2,2,z:il3d,nat-oop,267,2359,7.195,8.840,3.155e-16,-,1
16,2,4,z:il3d,nat-oop,280,2575,15.984,9.187,1.797e-16,-,0
16,2,4,z:il3d,nat-oop,280,2576,16.017,9.209,1.797e-16,-,1
16,2,8,z:il3d,nat-oop,366,2819,28.000,7.709,2.290e-16,-,0
16,2,8,z:il3d,nat-oop,367,2820,27.932,7.692,2.290e-16,-,1
16,2,16,z:il3d,nat-oop,582,3557,39.580,6.111,2.086e-16,-,0
16,2,16,z:il3d,nat-oop,587,3533,39.271,6.022,2.086e-16,-,1
16,2,32,z:il3d,nat-oop,963,5398,53.162,5.605,2.513e-16,-,0
16,2,32,z:il3d,nat-oop,963,5398,53.145,5.603,2.513e-16,-,1
16,2,64,z:il3d,nat-oop,2171,8862,51.881,4.082,2.955e-16,-,0
16,2,64,z:il3d,nat-oop,2190,8894,51.435,4.061,2.955e-16,-,1
16,2,128,z:il3d,nat-oop,5231,16357,46.986,3.127,4.044e-16,-,0
16,2,128,z:il3d,nat-oop,5211,16359,47.161,3.139,4.044e-16,-,1
16,2,256,z:il3d,nat-oop,10349,30916,51.453,2.987,3.112e-16,-,0
16,2,256,z:il3d,nat-oop,10493,31015,50.746,2.956,3.112e-16,-,1
16,2,512,z:il3d,nat-oop,25204,60261,45.504,2.391,4.100e-16,-,0
16,2,512,z:il3d,nat-oop,27826,60384,41.216,2.170,4.100e-16,-,1
16,2,1024,z:il3d,nat-oop,54549,121328,45.053,2.224,4.982e-16,-,0
16,2,1024,z:il3d,nat-oop,54510,120825,45.085,2.217,4.982e-16,-,1
16,2,2048,z:il3d,nat-oop,112797,250523,46.481,2.221,3.190e-16,-,0
16,2,2048,z:il3d,nat-oop,112633,249733,46.548,2.217,3.190e-16,-,1
16,2,4096,z:il3d,nat-oop,265073,540493,42.030,2.039,4.504e-16,-,0
16,2,4096,z:il3d,nat-oop,265573,538513,41.951,2.028,4.504e-16,-,1
16,2,8192,z:il3d,nat-oop,573875,1085737,41.112,1.892,4.066e-16,-,0
16,2,8192,z:il3d,nat-oop,575275,1096650,41.012,1.906,4.066e-16,-,1
16,4,2,z:il3d,nat-oop,268,2530,16.711,9.436,3.097e-16,-,0
16,4,2,z:il3d,nat-oop,268,2530,16.700,9.431,3.097e-16,-,1
16,4,4,z:il3d,nat-oop,336,2719,30.473,8.090,2.241e-16,-,0
16,4,4,z:il3d,nat-oop,336,2721,30.485,8.100,2.241e-16,-,1
16,4,8,z:il3d,nat-oop,501,3042,46.033,6.078,2.151e-16,-,0
16,4,8,z:il3d,nat-oop,506,3040,45.506,6.005,2.151e-16,-,1
16,4,16,z:il3d,nat-oop,909,3942,56.337,4.338,2.500e-16,-,0
16,4,16,z:il3d,nat-oop,908,3968,56.372,4.369,2.500e-16,-,1
16,4,32,z:il3d,nat-oop,2176,6186,51.754,2.842,2.480e-16,-,0
16,4,32,z:il3d,nat-oop,2142,6221,52.584,2.904,2.480e-16,-,1
16,4,64,z:il3d,nat-oop,4983,11683,49.324,2.345,4.265e-16,-,0
16,4,64,z:il3d,nat-oop,4982,11579,49.326,2.324,4.265e-16,-,1
16,4,128,z:il3d,nat-oop,10336,21603,51.517,2.090,4.233e-16,-,0
16,4,128,z:il3d,nat-oop,10321,21546,51.590,2.088,4.233e-16,-,1
16,4,256,z:il3d,nat-oop,23252,41786,49.323,1.797,3.262e-16,-,0
16,4,256,z:il3d,nat-oop,23336,42089,49.146,1.804,3.262e-16,-,1
16,4,512,z:il3d,nat-oop,50095,82818,49.059,1.653,3.788e-16,-,0
16,4,512,z:il3d,nat-oop,50407,83616,48.756,1.659,3.788e-16,-,1
16,4,1024,z:il3d,nat-oop,107197,171827,48.909,1.603,4.376e-16,-,0
16,4,1024,z:il3d,nat-oop,107047,172307,48.978,1.610,4.376e-16,-,1
16,4,2048,z:il3d,nat-oop,244673,381580,45.535,1.560,3.941e-16,-,0
16,4,2048,z:il3d,nat-oop,246493,391600,45.198,1.589,3.941e-16,-,1
16,4,4096,z:il3d,nat-oop,540775,779075,43.628,1.441,4.142e-16,-,0
16,4,4096,z:il3d,nat-oop,541513,779650,43.569,1.440,4.142e-16,-,1
16,4,8192,z:il3d,nat-oop,1166012,1609438,42.716,1.380,8.687e-16,-,0
16,4,8192,z:il3d,nat-oop,1177525,1608000,42.298,1.366,8.687e-16,-,1
16,8,2,z:il3d,nat-oop,361,2807,28.344,7.771,3.521e-16,-,0
16,8,2,z:il3d,nat-oop,361,2812,28.334,7.782,3.521e-16,-,1
16,8,4,z:il3d,nat-oop,508,3129,45.391,6.164,2.254e-16,-,0
16,8,4,z:il3d,nat-oop,512,3137,45.029,6.130,2.254e-16,-,1
16,8,8,z:il3d,nat-oop,832,3666,61.506,4.404,3.347e-16,-,0
16,8,8,z:il3d,nat-oop,830,3667,61.665,4.417,3.347e-16,-,1
16,8,16,z:il3d,nat-oop,2038,5206,55.281,2.555,2.869e-16,-,0
16,8,16,z:il3d,nat-oop,2153,5276,52.313,2.451,2.869e-16,-,1
16,8,32,z:il3d,nat-oop,4923,9408,49.919,1.911,2.635e-16,-,0
16,8,32,z:il3d,nat-oop,4941,9464,49.739,1.915,2.635e-16,-,1
16,8,64,z:il3d,nat-oop,10457,18130,50.921,1.734,3.187e-16,-,0
16,8,64,z:il3d,nat-oop,10446,18130,50.975,1.736,3.187e-16,-,1
16,8,128,z:il3d,nat-oop,22569,35259,50.817,1.562,3.916e-16,-,0
16,8,128,z:il3d,nat-oop,22815,35329,50.269,1.549,3.916e-16,-,1
16,8,256,z:il3d,nat-oop,48836,70726,50.323,1.448,3.900e-16,-,0
16,8,256,z:il3d,nat-oop,51043,70589,48.148,1.383,3.900e-16,-,1
16,8,512,z:il3d,nat-oop,95000,145580,55.188,1.532,4.215e-16,-,0
16,8,512,z:il3d,nat-oop,102140,144910,51.330,1.419,4.215e-16,-,1
16,8,1024,z:il3d,nat-oop,216860,321027,51.375,1.480,4.725e-16,-,0
